State Code,County Code,Site Num,POC,Latitude,Longitude,Date Local,Time Local,PM25,Press,RH,Temp,Wind Speed,Wind Direction
25,025,0042,3,42.3295,-71.0826,2017-01-05,10:00,21,1009,40,32,5.2,269
25,025,0042,3,42.3295,-71.0826,2017-01-05,11:00,22,1009,36,34,5,258
25,025,0042,3,42.3295,-71.0826,2017-01-05,12:00,10,1009,37,34,4.6000000000000005,245
25,025,0042,3,42.3295,-71.0826,2017-01-05,13:00,8,1009,37,34,5.2,235
25,025,0042,3,42.3295,-71.0826,2017-01-05,14:00,6,1009,35,34,4,247
25,025,0042,3,42.3295,-71.0826,2017-01-05,15:00,6,1011,37,34,3.6,240
25,025,0042,3,42.3295,-71.0826,2017-01-05,17:00,6,1011,41,32,1.9000000000000001,231
25,025,0042,3,42.3295,-71.0826,2017-01-05,18:00,12,1011,43,30,2.1,220
25,025,0042,3,42.3295,-71.0826,2017-01-05,19:00,11,1012,45,30,2.3000000000000003,216
25,025,0042,3,42.3295,-71.0826,2017-01-05,20:00,9,1012,46,30,2.3000000000000003,236
25,025,0042,3,42.3295,-71.0826,2017-01-05,21:00,14,1012,48,30,2,237
25,025,0042,3,42.3295,-71.0826,2017-01-05,22:00,17,1012,48,30,2.4,229
25,025,0042,3,42.3295,-71.0826,2017-01-05,23:00,9,1012,49,30,2.2,248
25,025,0042,3,42.3295,-71.0826,2017-01-06,00:00,16,1012,49,30,1.8,264
25,025,0042,3,42.3295,-71.0826,2017-01-06,01:00,8,1012,49,30,1.9000000000000001,228
25,025,0042,3,42.3295,-71.0826,2017-01-06,02:00,9,1013,49,30,2.4,236
25,025,0042,3,42.3295,-71.0826,2017-01-06,03:00,6,1013,56,30,2.6,256
25,025,0042,3,42.3295,-71.0826,2017-01-06,04:00,9,1012,73,28,1.7,231
25,025,0042,3,42.3295,-71.0826,2017-01-06,14:00,14,1015,46,34,2.8000000000000003,309
25,025,0042,3,42.3295,-71.0826,2017-01-06,15:00,27,1016,50,32,2.6,324
25,025,0042,3,42.3295,-71.0826,2017-01-06,16:00,14,1016,47,32,2.4,340
25,025,0042,3,42.3295,-71.0826,2017-01-06,17:00,12,1017,47,30,3.3000000000000003,346
25,025,0042,3,42.3295,-71.0826,2017-01-06,18:00,12,1019,45,30,3.3000000000000003,350
25,025,0042,3,42.3295,-71.0826,2017-01-06,19:00,11,1020,44,28,2.5,305
25,025,0042,3,42.3295,-71.0826,2017-01-06,20:00,11,1021,44,28,2.7,295
25,025,0042,3,42.3295,-71.0826,2017-01-06,21:00,11,1021,47,26,2,298
25,025,0042,3,42.3295,-71.0826,2017-01-06,22:00,10,1021,50,26,1.8,310
25,025,0042,3,42.3295,-71.0826,2017-01-06,23:00,11,1021,52,25,1.8,317
25,025,0042,3,42.3295,-71.0826,2017-01-07,00:00,20,1023,54,25,2.3000000000000003,289
25,025,0042,3,42.3295,-71.0826,2017-01-07,01:00,9,1024,55,25,2.8000000000000003,350
25,025,0042,3,42.3295,-71.0826,2017-01-07,02:00,9,1024,55,23,4.6000000000000005,349
25,025,0042,3,42.3295,-71.0826,2017-01-07,03:00,8,1024,56,23,4.1,347
25,025,0042,3,42.3295,-71.0826,2017-01-07,04:00,4,1024,56,23,3.7,349
25,025,0042,3,42.3295,-71.0826,2017-01-07,05:00,4,1025,53,23,3.2,353
25,025,0042,3,42.3295,-71.0826,2017-01-07,06:00,8,1025,52,25,3.1,353
25,025,0042,3,42.3295,-71.0826,2017-01-07,07:00,9,1025,47,25,4.6000000000000005,13
25,025,0042,3,42.3295,-71.0826,2017-01-07,08:00,8,1025,44,25,5.6000000000000005,15
25,025,0042,3,42.3295,-71.0826,2017-01-07,09:00,9,1025,42,25,5.9,15
25,025,0042,3,42.3295,-71.0826,2017-01-07,10:00,9,1024,46,26,4.9,10
25,025,0042,3,42.3295,-71.0826,2017-01-07,11:00,8,1023,74,23,5.2,4
25,025,0042,3,42.3295,-71.0826,2017-01-07,12:00,9,1021,89,21,5.3,351
25,025,0042,3,42.3295,-71.0826,2017-01-07,13:00,11,1020,90,21,6.5,356
25,025,0042,3,42.3295,-71.0826,2017-01-07,14:00,8,1020,90,21,8,4
25,025,0042,3,42.3295,-71.0826,2017-01-07,15:00,8,1020,90,21,8.2,3
25,025,0042,3,42.3295,-71.0826,2017-01-07,16:00,9,1019,90,19,8.700000000000001,4
25,025,0042,3,42.3295,-71.0826,2017-01-07,17:00,11,1017,90,19,8,5
25,025,0042,3,42.3295,-71.0826,2017-01-07,18:00,8,1017,90,19,8.2,1
25,025,0042,3,42.3295,-71.0826,2017-01-07,19:00,5,1016,89,19,7.9,4
25,025,0042,3,42.3295,-71.0826,2017-01-07,20:00,6,1016,89,19,7.6000000000000005,4
25,025,0042,3,42.3295,-71.0826,2017-01-07,21:00,7,1016,89,19,6.7,5
25,025,0042,3,42.3295,-71.0826,2017-01-07,22:00,7,1016,89,17,6.3,359
25,025,0042,3,42.3295,-71.0826,2017-01-07,23:00,9,1016,88,17,6.2,351
25,025,0042,3,42.3295,-71.0826,2017-01-08,00:00,6,1016,88,17,5.7,351
25,025,0042,3,42.3295,-71.0826,2017-01-08,01:00,5,1016,88,17,4.7,353
25,025,0042,3,42.3295,-71.0826,2017-01-08,02:00,11,1017,88,17,2.7,292
25,025,0042,3,42.3295,-71.0826,2017-01-08,03:00,10,1017,87,17,2.6,290
25,025,0042,3,42.3295,-71.0826,2017-01-08,04:00,10,1017,84,17,3.3000000000000003,292
25,025,0042,3,42.3295,-71.0826,2017-01-08,05:00,9,1017,78,16,2,300
25,025,0042,3,42.3295,-71.0826,2017-01-08,06:00,5,1019,74,14,1.9000000000000001,300
25,025,0042,3,42.3295,-71.0826,2017-01-08,07:00,-1,1019,69,14,3.3000000000000003,287
25,025,0042,3,42.3295,-71.0826,2017-01-08,08:00,-4,1020,60,16,4.6000000000000005,288
25,025,0042,3,42.3295,-71.0826,2017-01-08,09:00,7,1020,52,16,3.6,302
25,025,0042,3,42.3295,-71.0826,2017-01-08,10:00,12,1020,44,19,3,313
25,025,0042,3,42.3295,-71.0826,2017-01-08,11:00,10,1019,38,23,3,314
25,025,0042,3,42.3295,-71.0826,2017-01-08,12:00,7,1019,34,25,4.4,342
25,025,0042,3,42.3295,-71.0826,2017-01-08,13:00,3,1020,32,25,3.4,334
25,025,0042,3,42.3295,-71.0826,2017-01-08,14:00,6,1020,32,26,3.4,307
25,025,0042,3,42.3295,-71.0826,2017-01-08,15:00,6,1021,36,25,3.6,293
25,025,0042,3,42.3295,-71.0826,2017-01-08,16:00,8,1023,40,21,2.8000000000000003,294
25,025,0042,3,42.3295,-71.0826,2017-01-08,17:00,11,1024,50,21,3.2,288
25,025,0042,3,42.3295,-71.0826,2017-01-08,18:00,14,1025,55,19,4.2,288
25,025,0042,3,42.3295,-71.0826,2017-01-08,19:00,9,1027,56,19,2.2,294
25,025,0042,3,42.3295,-71.0826,2017-01-08,20:00,4,1027,56,17,3.3000000000000003,292
25,025,0042,3,42.3295,-71.0826,2017-01-08,21:00,5,1028,55,17,3.9,290
25,025,0042,3,42.3295,-71.0826,2017-01-08,22:00,13,1029,57,16,2.8000000000000003,298
25,025,0042,3,42.3295,-71.0826,2017-01-08,23:00,11,1031,58,16,4,288
25,025,0042,3,42.3295,-71.0826,2017-01-09,00:00,14,1031,59,14,2.4,285
25,025,0042,3,42.3295,-71.0826,2017-01-09,01:00,12,1032,62,14,3.4,279
25,025,0042,3,42.3295,-71.0826,2017-01-09,02:00,11,1033,59,14,4.3,283
25,025,0042,3,42.3295,-71.0826,2017-01-09,03:00,7,1033,58,12,3,279
25,025,0042,3,42.3295,-71.0826,2017-01-09,04:00,21,1035,60,12,2.7,261
25,025,0042,3,42.3295,-71.0826,2017-01-09,05:00,11,1035,63,10,2.3000000000000003,229
25,025,0042,3,42.3295,-71.0826,2017-01-09,06:00,12,1036,64,10,2.1,231
25,025,0042,3,42.3295,-71.0826,2017-01-09,07:00,13,1036,67,10,2.7,218
25,025,0042,3,42.3295,-71.0826,2017-01-09,08:00,18,1037,62,12,2.4,236
25,025,0042,3,42.3295,-71.0826,2017-01-09,09:00,12,1037,52,14,3.2,292
25,025,0042,3,42.3295,-71.0826,2017-01-09,10:00,18,1037,44,17,2.4,334
25,025,0042,3,42.3295,-71.0826,2017-01-09,11:00,12,1036,39,19,2.6,269
25,025,0042,3,42.3295,-71.0826,2017-01-09,12:00,13,1036,36,23,2.7,242
25,025,0042,3,42.3295,-71.0826,2017-01-09,13:00,12,1036,38,21,2.6,230
25,025,0042,3,42.3295,-71.0826,2017-01-09,14:00,10,1036,38,21,2.8000000000000003,218
25,025,0042,3,42.3295,-71.0826,2017-01-09,15:00,11,1036,41,21,3.7,211
25,025,0042,3,42.3295,-71.0826,2017-01-09,16:00,10,1036,42,21,3.2,209
25,025,0042,3,42.3295,-71.0826,2017-01-09,17:00,10,1037,45,19,3.3000000000000003,203
25,025,0042,3,42.3295,-71.0826,2017-01-09,18:00,12,1037,50,19,2.6,199
25,025,0042,3,42.3295,-71.0826,2017-01-09,19:00,15,1037,54,17,2.4,205
25,025,0042,3,42.3295,-71.0826,2017-01-09,20:00,16,1036,57,17,1.6,207
25,025,0042,3,42.3295,-71.0826,2017-01-09,21:00,12,1037,57,17,2.7,226
25,025,0042,3,42.3295,-71.0826,2017-01-09,22:00,13,1037,61,16,2.3000000000000003,235
25,025,0042,3,42.3295,-71.0826,2017-01-09,23:00,16,1036,67,17,1.6,239
25,025,0042,3,42.3295,-71.0826,2017-01-10,00:00,20,1036,71,17,1,254
25,025,0042,3,42.3295,-71.0826,2017-01-10,01:00,19,1036,73,17,1.4000000000000001,234
25,025,0042,3,42.3295,-71.0826,2017-01-10,02:00,15,1036,74,17,1.3,230
25,025,0042,3,42.3295,-71.0826,2017-01-10,03:00,16,1036,76,16,1.5,228
25,025,0042,3,42.3295,-71.0826,2017-01-10,04:00,16,1036,76,16,1.1,244
25,025,0042,3,42.3295,-71.0826,2017-01-10,05:00,16,1036,65,17,1.6,247
25,025,0042,3,42.3295,-71.0826,2017-01-10,06:00,18,1036,64,17,1.2,237
25,025,0042,3,42.3295,-71.0826,2017-01-10,07:00,18,1037,61,19,2.1,219
25,025,0042,3,42.3295,-71.0826,2017-01-10,08:00,18,1036,57,21,1.8,214
25,025,0042,3,42.3295,-71.0826,2017-01-10,09:00,17,1037,55,23,1.8,188
25,025,0042,3,42.3295,-71.0826,2017-01-10,10:00,17,1037,50,28,2,201
25,025,0042,3,42.3295,-71.0826,2017-01-10,11:00,22,1036,48,34,1.6,161
25,025,0042,3,42.3295,-71.0826,2017-01-10,12:00,23,1035,49,35,1.6,87
25,025,0042,3,42.3295,-71.0826,2017-01-10,13:00,21,1033,52,39,1.3,100
25,025,0042,3,42.3295,-71.0826,2017-01-10,14:00,13,1033,54,39,1.3,113
25,025,0042,3,42.3295,-71.0826,2017-01-10,15:00,22,1032,65,35,1,77
25,025,0042,3,42.3295,-71.0826,2017-01-10,16:00,18,1031,69,35,0.9,123
25,025,0042,3,42.3295,-71.0826,2017-01-10,17:00,17,1031,72,37,1.5,146
25,025,0042,3,42.3295,-71.0826,2017-01-10,18:00,6,1031,83,39,3.4,157
25,025,0042,3,42.3295,-71.0826,2017-01-10,19:00,4,1029,85,39,3.8000000000000003,155
25,025,0042,3,42.3295,-71.0826,2017-01-10,20:00,7,1028,87,39,3.6,165
25,025,0042,3,42.3295,-71.0826,2017-01-10,21:00,6,1027,89,41,2.3000000000000003,193
25,025,0042,3,42.3295,-71.0826,2017-01-10,22:00,4,1025,92,41,3.4,156
25,025,0042,3,42.3295,-71.0826,2017-01-10,23:00,2,1024,93,41,3.3000000000000003,151
25,025,0042,3,42.3295,-71.0826,2017-01-11,00:00,2,1023,94,43,3.1,156
25,025,0042,3,42.3295,-71.0826,2017-01-11,01:00,4,1021,92,44,4.2,189
25,025,0042,3,42.3295,-71.0826,2017-01-11,02:00,4,1020,83,46,4,190
25,025,0042,3,42.3295,-71.0826,2017-01-11,03:00,2,1019,75,48,7.9,201
25,025,0042,3,42.3295,-71.0826,2017-01-11,04:00,3,1019,86,48,7.5,212
25,025,0042,3,42.3295,-71.0826,2017-01-11,05:00,6,1019,86,48,8.700000000000001,219
25,025,0042,3,42.3295,-71.0826,2017-01-11,06:00,4,1019,80,48,8.9,225
25,025,0042,3,42.3295,-71.0826,2017-01-11,07:00,3,1020,79,48,7.8,224
25,025,0042,3,42.3295,-71.0826,2017-01-11,08:00,5,1021,76,48,7.5,225
25,025,0042,3,42.3295,-71.0826,2017-01-11,09:00,6,1023,68,50,6.9,232
25,025,0042,3,42.3295,-71.0826,2017-01-11,10:00,6,1023,60,52,5.7,232
25,025,0042,3,42.3295,-71.0826,2017-01-11,11:00,5,1023,51,55,5.7,231
25,025,0042,3,42.3295,-71.0826,2017-01-11,12:00,6,1023,43,57,5.4,236
25,025,0042,3,42.3295,-71.0826,2017-01-11,13:00,7,1023,37,57,4.6000000000000005,234
25,025,0042,3,42.3295,-71.0826,2017-01-11,14:00,6,1024,37,55,4.6000000000000005,229
25,025,0042,3,42.3295,-71.0826,2017-01-11,15:00,10,1024,40,53,2.7,226
25,025,0042,3,42.3295,-71.0826,2017-01-11,16:00,19,1024,43,52,1.5,219
25,025,0042,3,42.3295,-71.0826,2017-01-11,17:00,8,1024,53,48,0.9,169
25,025,0042,3,42.3295,-71.0826,2017-01-11,18:00,7,1024,64,48,2.1,189
25,025,0042,3,42.3295,-71.0826,2017-01-11,19:00,11,1024,70,46,3,216
25,025,0042,3,42.3295,-71.0826,2017-01-11,20:00,7,1024,73,44,2.9,215
25,025,0042,3,42.3295,-71.0826,2017-01-11,21:00,10,1024,78,44,3.5,208
25,025,0042,3,42.3295,-71.0826,2017-01-11,22:00,15,1024,84,44,3.3000000000000003,208
25,025,0042,3,42.3295,-71.0826,2017-01-11,23:00,11,1023,88,44,2.6,213
25,025,0042,3,42.3295,-71.0826,2017-01-12,00:00,10,1021,89,44,2.6,217
25,025,0042,3,42.3295,-71.0826,2017-01-12,01:00,9,1020,90,46,1.6,208
25,025,0042,3,42.3295,-71.0826,2017-01-12,02:00,7,1020,93,46,1.1,143
25,025,0042,3,42.3295,-71.0826,2017-01-12,03:00,3,1019,94,48,4.3,201
25,025,0042,3,42.3295,-71.0826,2017-01-12,04:00,-1,1017,91,50,6.6000000000000005,213
25,025,0042,3,42.3295,-71.0826,2017-01-12,05:00,3,1017,89,52,6.3,218
25,025,0042,3,42.3295,-71.0826,2017-01-12,06:00,3,1016,89,52,6.1000000000000005,212
25,025,0042,3,42.3295,-71.0826,2017-01-12,08:00,3,1016,85,53,6.3,219
25,025,0042,3,42.3295,-71.0826,2017-01-12,09:00,4,1016,80,55,7.5,221
25,025,0042,3,42.3295,-71.0826,2017-01-12,10:00,8,1015,75,57,6.9,220
25,025,0042,3,42.3295,-71.0826,2017-01-12,11:00,9,1015,72,59,6.5,220
25,025,0042,3,42.3295,-71.0826,2017-01-12,12:00,5,1013,67,62,6.6000000000000005,216
25,025,0042,3,42.3295,-71.0826,2017-01-12,13:00,4,1012,68,62,6.9,217
25,025,0042,3,42.3295,-71.0826,2017-01-12,14:00,4,1012,67,62,6.3,221
25,025,0042,3,42.3295,-71.0826,2017-01-12,15:00,7,1012,67,62,5.3,223
25,025,0042,3,42.3295,-71.0826,2017-01-12,16:00,8,1012,72,61,4.3,228
25,025,0042,3,42.3295,-71.0826,2017-01-12,17:00,11,1013,78,59,2.8000000000000003,210
25,025,0042,3,42.3295,-71.0826,2017-01-12,18:00,10,1013,81,57,3,206
25,025,0042,3,42.3295,-71.0826,2017-01-12,19:00,11,1013,87,55,3.3000000000000003,218
25,025,0042,3,42.3295,-71.0826,2017-01-12,20:00,9,1012,84,55,6.9,212
25,025,0042,3,42.3295,-71.0826,2017-01-12,21:00,12,1012,80,57,7.7,225
25,025,0042,3,42.3295,-71.0826,2017-01-12,22:00,8,1012,77,59,6.5,229
25,025,0042,3,42.3295,-71.0826,2017-01-12,23:00,7,1013,77,59,4.2,232
25,025,0042,3,42.3295,-71.0826,2017-01-13,00:00,8,1013,79,57,3.7,230
25,025,0042,3,42.3295,-71.0826,2017-01-13,01:00,7,1015,81,57,2.3000000000000003,255
25,025,0042,3,42.3295,-71.0826,2017-01-13,02:00,6,1015,82,57,2.3000000000000003,246
25,025,0042,3,42.3295,-71.0826,2017-01-13,03:00,6,1016,81,55,2.3000000000000003,273
25,025,0042,3,42.3295,-71.0826,2017-01-13,04:00,4,1017,74,53,5.4,283
25,025,0042,3,42.3295,-71.0826,2017-01-13,05:00,-5,1019,66,48,7.1000000000000005,287
25,025,0042,3,42.3295,-71.0826,2017-01-13,06:00,-2,1020,59,46,6.9,288
25,025,0042,3,42.3295,-71.0826,2017-01-13,07:00,3,1021,57,44,8.1,288
25,025,0042,3,42.3295,-71.0826,2017-01-13,08:00,4,1023,54,44,6.3,289
25,025,0042,3,42.3295,-71.0826,2017-01-13,09:00,6,1024,51,44,7.5,287
25,025,0042,3,42.3295,-71.0826,2017-01-13,10:00,7,1024,46,44,8.6,289
25,025,0042,3,42.3295,-71.0826,2017-01-13,11:00,7,1024,40,46,7.7,289
25,025,0042,3,42.3295,-71.0826,2017-01-13,12:00,6,1025,36,46,9,288
25,025,0042,3,42.3295,-71.0826,2017-01-13,13:00,3,1025,32,48,7.5,287
25,025,0042,3,42.3295,-71.0826,2017-01-13,14:00,7,1027,31,46,7,289
25,025,0042,3,42.3295,-71.0826,2017-01-13,15:00,8,1028,29,44,4.9,293
25,025,0042,3,42.3295,-71.0826,2017-01-13,16:00,5,1029,29,41,5.1000000000000005,296
25,025,0042,3,42.3295,-71.0826,2017-01-13,17:00,4,1031,24,39,3.5,318
25,025,0042,3,42.3295,-71.0826,2017-01-13,18:00,7,1032,21,37,2.9,309
25,025,0042,3,42.3295,-71.0826,2017-01-13,19:00,16,1033,24,35,3,336
25,025,0042,3,42.3295,-71.0826,2017-01-13,20:00,9,1035,30,34,3.8000000000000003,0
25,025,0042,3,42.3295,-71.0826,2017-01-13,21:00,8,1036,37,30,6.5,12
25,025,0042,3,42.3295,-71.0826,2017-01-13,22:00,5,1036,37,28,6.1000000000000005,1
