Latitude,Longitude,PM25,Press,RH,Temp,Wind Speed,Wind Direction,Month,Day,Hour
34.38344,-118.5284,9.5,978,49,65.7,2,133.4,10,01,00
34.38344,-118.5284,7.8,977,50,65.4,0.6,119.7,10,01,01
34.38344,-118.5284,8.8,977,54,64.8,0.7000000000000001,192.4,10,01,02
34.38344,-118.5284,8.5,977,56,63.7,2.7,145.3,10,01,03
34.38344,-118.5284,8.8,977,55,63.1,1.4000000000000001,152.5,10,01,04
34.38344,-118.5284,11,978,58,62.300000000000004,1.5,149.70000000000002,10,01,05
34.38344,-118.5284,11,978,54,64.6,1.4000000000000001,128.4,10,01,06
34.38344,-118.5284,10,978,38,74.4,0.9,8.700000000000001,10,01,07
34.38344,-118.5284,9.8,978,35,78.2,2.3000000000000003,323,10,01,08
34.38344,-118.5284,8.1,978,28,84.3,5.8,180.9,10,01,09
34.38344,-118.5284,8,978,30,87.10000000000001,9.200000000000001,183.3,10,01,10
34.38344,-118.5284,10.3,977,25,89.5,10.1,184.8,10,01,11
34.38344,-118.5284,10.700000000000001,976,20,86.3,9.6,184,10,01,12
34.38344,-118.5284,10.5,975,22,86.4,9.8,177,10,01,13
34.38344,-118.5284,9.8,975,22,86.8,10.6,177,10,01,14
34.38344,-118.5284,9,975,21,85.8,10.4,185.4,10,01,15
34.38344,-118.5284,8.1,975,21,83.9,9.8,189.70000000000002,10,01,16
34.38344,-118.5284,5.8,975,24,82.10000000000001,7.4,192,10,01,17
34.38344,-118.5284,7.3,975,36,77.60000000000001,2,307.8,10,01,18
34.38344,-118.5284,9.8,976,45,74.5,1,89.4,10,01,19
34.38344,-118.5284,11,976,49,71.3,1,29,10,01,20
34.38344,-118.5284,11.5,977,53,68.60000000000001,1,343.8,10,01,21
34.38344,-118.5284,12.700000000000001,977,60,64.3,2.1,117.2,10,01,22
34.38344,-118.5284,13.4,976,65,63.300000000000004,1.2,127.60000000000001,10,01,23
34.38344,-118.5284,13.200000000000001,976,69,61.4,2.1,148.1,10,02,00
34.38344,-118.5284,13.4,976,72,62.4,1.6,144.1,10,02,01
34.38344,-118.5284,12.200000000000001,976,74,60.7,1.4000000000000001,143.8,10,02,02
34.38344,-118.5284,13.6,976,74,57.9,1,147,10,02,03
34.38344,-118.5284,11.700000000000001,976,76,56.5,0.8,102.3,10,02,04
34.38344,-118.5284,9.5,976,78,55.7,1,122.8,10,02,05
34.38344,-118.5284,10.4,977,75,57.6,1.9000000000000001,157.20000000000002,10,02,06
34.38344,-118.5284,12.700000000000001,977,62,66.2,1.2,165.4,10,02,07
34.38344,-118.5284,23.2,977,70,66.6,7.4,171.70000000000002,10,02,08
34.38344,-118.5284,16.6,977,57,71.2,9.6,174.9,10,02,09
34.38344,-118.5284,15.4,976,47,77.10000000000001,8.700000000000001,182.6,10,02,10
34.38344,-118.5284,11.5,976,35,80.5,7.7,218.5,10,02,11
34.38344,-118.5284,9.5,975,37,80.2,8.700000000000001,189.20000000000002,10,02,12
34.38344,-118.5284,12.700000000000001,975,41,79.8,9.3,200.3,10,02,13
34.38344,-118.5284,19.5,974,46,78.3,10.3,193.20000000000002,10,02,14
34.38344,-118.5284,12.4,974,43,76.60000000000001,7.9,243.4,10,02,15
34.38344,-118.5284,11.4,974,34,75.10000000000001,6.4,263.5,10,02,16
34.38344,-118.5284,9.8,975,39,72.60000000000001,4.2,272.9,10,02,17
34.38344,-118.5284,11.700000000000001,975,49,69.4,0.5,302.8,10,02,18
34.38344,-118.5284,12.4,975,51,67,0.8,190.3,10,02,19
34.38344,-118.5284,11,976,54,63.5,1.2,148.4,10,02,20
34.38344,-118.5284,11.700000000000001,976,59,61.1,2.5,148.3,10,02,21
34.38344,-118.5284,10.5,976,61,59.1,2,146.5,10,02,22
34.38344,-118.5284,9,977,52,61,1.2,70.7,10,02,23
34.38344,-118.5284,8.8,977,48,60.5,1.1,149.4,10,03,00
34.38344,-118.5284,9.3,977,50,58.9,1.7,206.9,10,03,01
34.38344,-118.5284,8.8,977,52,58.6,1.8,179.1,10,03,02
34.38344,-118.5284,7.5,977,57,58.1,0.8,211.20000000000002,10,03,03
34.38344,-118.5284,8,978,59,57.4,1.3,191,10,03,04
34.38344,-118.5284,20,978,60,57,1.4000000000000001,220.1,10,03,05
34.38344,-118.5284,7.8,978,58,58.7,0.2,230.6,10,03,06
34.38344,-118.5284,6,979,46,63.300000000000004,2.4,295.40000000000003,10,03,07
34.38344,-118.5284,5.3,979,38,65.7,2.6,338.8,10,03,08
34.38344,-118.5284,5.1000000000000005,979,33,68.3,5.8,339.1,10,03,09
34.38344,-118.5284,5.6000000000000005,978,28,70.7,3.8000000000000003,307.8,10,03,10
34.38344,-118.5284,2.9,977,24,75.9,4.2,288.8,10,03,11
34.38344,-118.5284,2.4,976,18,78.8,4.6000000000000005,312.8,10,03,12
34.38344,-118.5284,6.1000000000000005,975,17,80.3,4.9,329.7,10,03,13
34.38344,-118.5284,4.2,975,22,79.9,4.3,314.3,10,03,14
34.38344,-118.5284,5.3,975,25,78.3,6.4,325.8,10,03,15
34.38344,-118.5284,7.3,975,22,77.3,8.3,349.40000000000003,10,03,16
34.38344,-118.5284,4.2,975,19,73.2,10.3,355.1,10,03,17
34.38344,-118.5284,2.9,975,23,70.9,7,345.8,10,03,18
34.38344,-118.5284,2.9,976,25,69.60000000000001,6.8,343.5,10,03,19
34.38344,-118.5284,2.9,976,24,68.8,5.5,329.3,10,03,20
34.38344,-118.5284,5.6000000000000005,976,28,67.2,4.1,324.8,10,03,21
34.38344,-118.5284,4.1,975,33,63.6,2.7,176.6,10,03,22
34.38344,-118.5284,1.2,975,39,60.2,2.9,129.6,10,03,23
34.38344,-118.5284,2.7,975,44,60.4,2.6,142.9,10,04,00
34.38344,-118.5284,3.9,974,49,59.5,2.3000000000000003,144.3,10,04,01
34.38344,-118.5284,9,974,53,58.7,2.1,143.4,10,04,02
34.38344,-118.5284,9.5,974,56,58.1,2.4,139.6,10,04,03
34.38344,-118.5284,4.1,974,58,56.4,1.7,117.8,10,04,04
34.38344,-118.5284,5.3,974,60,53.9,2.2,128.8,10,04,05
34.38344,-118.5284,-0.2,975,56,56.5,1,117.2,10,04,06
34.38344,-118.5284,4.4,975,44,65.4,0.3,290,10,04,07
34.38344,-118.5284,10.200000000000001,975,36,69.4,1.2,42.300000000000004,10,04,08
34.38344,-118.5284,4.8,975,31,73.2,1.2,338.90000000000003,10,04,09
34.38344,-118.5284,3.7,974,32,78.3,3.5,179.9,10,04,10
34.38344,-118.5284,6,974,35,79.9,10.700000000000001,173.70000000000002,10,04,11
