Latitude,Longitude,PM25,Press,RH,Temp,Wind Speed,Wind Direction,Month,Day,Hour
42.22862,-83.2082,9,1016,65,12,0.9,254,01,05,05
42.22862,-83.2082,12,1016,69,12,0.9,244,01,05,06
42.22862,-83.2082,12,1016,65,14,1.7,309,01,05,07
42.22862,-83.2082,16,1016,63,14,0.9,309,01,05,08
42.22862,-83.2082,19,1016,57,19,0.9,189,01,05,09
42.22862,-83.2082,13,1017,64,23,6.1000000000000005,217,01,05,10
42.22862,-83.2082,6,1016,65,25,6.9,210,01,05,11
42.22862,-83.2082,5,1016,59,27,6.1000000000000005,203,01,05,12
42.22862,-83.2082,5,1015,54,28,6.1000000000000005,202,01,05,13
42.22862,-83.2082,5,1013,50,28,6.1000000000000005,190,01,05,14
42.22862,-83.2082,8,1013,51,30,6.1000000000000005,174,01,05,15
42.22862,-83.2082,8,1012,52,28,6.1000000000000005,179,01,05,16
42.22862,-83.2082,9,1012,57,28,4.3,185,01,05,17
42.22862,-83.2082,9,1012,61,27,2.6,179,01,05,18
42.22862,-83.2082,12,1011,64,27,2.6,176,01,05,19
42.22862,-83.2082,13,1011,66,25,2.6,177,01,05,20
42.22862,-83.2082,12,1011,66,25,3.5,180,01,05,21
42.22862,-83.2082,8,1011,62,27,4.3,185,01,05,22
42.22862,-83.2082,8,1011,61,27,3.5,195,01,05,23
42.22862,-83.2082,10,1011,61,25,2.6,213,01,06,00
42.22862,-83.2082,11,1011,62,25,2.6,214,01,06,01
42.22862,-83.2082,10,1009,58,25,4.3,196,01,06,02
42.22862,-83.2082,11,1009,59,23,4.3,191,01,06,03
42.22862,-83.2082,11,1009,60,23,3.5,203,01,06,04
42.22862,-83.2082,13,1009,64,21,2.6,195,01,06,05
42.22862,-83.2082,14,1009,67,21,2.6,191,01,06,06
42.22862,-83.2082,14,1009,71,19,2.6,176,01,06,07
42.22862,-83.2082,16,1009,68,21,2.6,197,01,06,08
42.22862,-83.2082,17,1009,62,23,4.3,200,01,06,09
42.22862,-83.2082,16,1009,57,27,5.2,222,01,06,10
42.22862,-83.2082,13,1003,51,30,4.3,235,01,06,11
42.22862,-83.2082,11,1007,48,34,5.2,218,01,06,12
42.22862,-83.2082,9,1007,45,37,6.1000000000000005,220,01,06,13
42.22862,-83.2082,11,1005,45,37,6.1000000000000005,216,01,06,14
42.22862,-83.2082,12,1005,48,37,5.2,174,01,06,15
42.22862,-83.2082,12,1005,50,37,4.3,174,01,06,16
42.22862,-83.2082,12,1005,55,36,2.6,172,01,06,17
42.22862,-83.2082,13,1005,59,34,2.6,168,01,06,18
42.22862,-83.2082,15,1005,62,34,1.7,178,01,06,19
42.22862,-83.2082,16,1005,65,32,2.6,190,01,06,20
42.22862,-83.2082,13,1005,68,34,2.6,191,01,06,21
42.22862,-83.2082,14,1005,72,32,2.6,195,01,06,22
42.22862,-83.2082,13,1004,74,32,1.7,190,01,06,23
42.22862,-83.2082,13,1004,76,30,1.7,155,01,07,00
42.22862,-83.2082,13,1004,75,32,1.7,173,01,07,01
42.22862,-83.2082,13,1004,75,32,1.7,166,01,07,02
42.22862,-83.2082,13,1003,77,32,1.7,188,01,07,03
42.22862,-83.2082,13,1003,79,30,0.9,199,01,07,04
42.22862,-83.2082,18,1003,83,30,0.9,166,01,07,05
42.22862,-83.2082,16,1003,83,30,1.7,161,01,07,06
42.22862,-83.2082,20,1003,84,30,1.7,148,01,07,07
42.22862,-83.2082,20,1003,84,32,0.9,158,01,07,08
42.22862,-83.2082,18,1003,73,36,2.6,169,01,07,09
42.22862,-83.2082,10,1003,63,37,4.3,155,01,07,10
42.22862,-83.2082,11,1003,53,39,4.3,170,01,07,11
42.22862,-83.2082,10,1001,46,43,4.3,172,01,07,12
42.22862,-83.2082,4,1000,38,43,5.2,134,01,07,14
42.22862,-83.2082,5,1000,32,43,4.3,141,01,07,15
42.22862,-83.2082,8,1000,32,43,4.3,155,01,07,16
42.22862,-83.2082,11,1000,35,41,2.6,141,01,07,17
42.22862,-83.2082,13,1000,40,39,1.7,117,01,07,18
42.22862,-83.2082,14,1000,48,36,1.7,83,01,07,19
42.22862,-83.2082,12,999,48,36,2.6,101,01,07,20
42.22862,-83.2082,18,999,56,36,2.6,105,01,07,21
42.22862,-83.2082,17,999,71,34,1.7,80,01,07,22
42.22862,-83.2082,16,999,79,32,1.7,70,01,07,23
42.22862,-83.2082,13,997,82,32,2.6,76,01,08,00
42.22862,-83.2082,15,997,83,34,1.7,118,01,08,01
42.22862,-83.2082,14,997,83,34,1.7,99,01,08,02
42.22862,-83.2082,13,996,83,34,1.7,86,01,08,03
42.22862,-83.2082,15,996,83,34,0.9,74,01,08,04
42.22862,-83.2082,16,996,85,32,1.7,88,01,08,05
42.22862,-83.2082,15,995,83,32,1.7,91,01,08,06
42.22862,-83.2082,18,995,80,34,0.9,91,01,08,07
42.22862,-83.2082,19,995,78,34,1.7,85,01,08,08
42.22862,-83.2082,19,995,75,36,1.7,79,01,08,09
42.22862,-83.2082,18,995,74,37,2.6,88,01,08,10
42.22862,-83.2082,19,993,73,39,3.5,131,01,08,11
42.22862,-83.2082,20,992,86,39,1.7,129,01,08,12
42.22862,-83.2082,15,991,89,39,3.5,85,01,08,13
42.22862,-83.2082,14,991,93,39,4.3,77,01,08,14
42.22862,-83.2082,14,989,95,39,3.5,95,01,08,15
42.22862,-83.2082,13,989,98,37,3.5,93,01,08,16
42.22862,-83.2082,14,989,99,37,3.5,109,01,08,17
42.22862,-83.2082,15,989,100,37,1.7,109,01,08,18
42.22862,-83.2082,17,989,100,39,1.7,131,01,08,19
42.22862,-83.2082,15,989,100,39,2.6,181,01,08,20
42.22862,-83.2082,11,989,100,41,3.5,188,01,08,21
42.22862,-83.2082,10,989,100,41,3.5,172,01,08,22
42.22862,-83.2082,5,988,100,41,4.3,158,01,08,23
42.22862,-83.2082,8,988,100,43,4.3,173,01,09,00
42.22862,-83.2082,8,988,100,43,3.5,184,01,09,01
42.22862,-83.2082,8,988,100,45,4.3,192,01,09,02
42.22862,-83.2082,7,988,100,45,4.3,189,01,09,03
42.22862,-83.2082,8,988,100,45,3.5,195,01,09,04
42.22862,-83.2082,6,988,100,45,3.5,204,01,09,05
42.22862,-83.2082,5,989,100,45,3.5,207,01,09,06
42.22862,-83.2082,6,989,98,45,4.3,212,01,09,07
42.22862,-83.2082,7,989,96,46,5.2,218,01,09,08
42.22862,-83.2082,5,991,94,46,6.1000000000000005,220,01,09,09
42.22862,-83.2082,5,991,91,46,6.1000000000000005,230,01,09,10
42.22862,-83.2082,1,991,81,50,6.1000000000000005,236,01,09,11
42.22862,-83.2082,1,989,75,50,5.2,228,01,09,12
42.22862,-83.2082,1,989,78,50,6.9,218,01,09,13
42.22862,-83.2082,4,991,81,48,6.9,224,01,09,14
42.22862,-83.2082,4,989,83,48,2.6,216,01,09,15
42.22862,-83.2082,7,989,85,48,1.7,149,01,09,16
42.22862,-83.2082,8,988,89,46,2.6,100,01,09,17
42.22862,-83.2082,8,988,93,45,3.5,78,01,09,18
42.22862,-83.2082,8,987,93,45,3.5,93,01,09,19
42.22862,-83.2082,10,987,92,45,4.3,107,01,09,20
42.22862,-83.2082,10,985,94,45,3.5,114,01,09,21
42.22862,-83.2082,9,984,95,45,3.5,102,01,09,22
42.22862,-83.2082,12,983,95,45,3.5,100,01,09,23
42.22862,-83.2082,11,981,96,45,3.5,88,01,10,00
42.22862,-83.2082,8,980,98,43,3.5,79,01,10,01
42.22862,-83.2082,8,979,99,43,2.6,69,01,10,02
42.22862,-83.2082,9,977,100,43,1.7,57,01,10,03
42.22862,-83.2082,9,976,100,43,2.6,92,01,10,04
42.22862,-83.2082,8,975,100,43,0.9,112,01,10,05
42.22862,-83.2082,9,975,100,43,3.5,319,01,10,06
42.22862,-83.2082,2,976,97,30,8.700000000000001,320,01,10,09
42.22862,-83.2082,3,977,97,28,10.4,310,01,10,10
42.22862,-83.2082,3,979,94,28,11.3,299,01,10,11
42.22862,-83.2082,2,980,85,28,13.9,290,01,10,12
42.22862,-83.2082,3,981,72,28,15.6,284,01,10,13
42.22862,-83.2082,2,983,63,28,14.8,285,01,10,14
42.22862,-83.2082,6,984,68,27,13.9,281,01,10,15
42.22862,-83.2082,1,985,57,27,14.8,274,01,10,16
42.22862,-83.2082,7,987,64,25,12.200000000000001,279,01,10,17
42.22862,-83.2082,4,988,70,23,12.200000000000001,277,01,10,18
42.22862,-83.2082,4,989,59,23,13,272,01,10,19
42.22862,-83.2082,5,991,56,21,12.200000000000001,275,01,10,20
42.22862,-83.2082,6,991,68,21,9.6,275,01,10,21
42.22862,-83.2082,6,992,67,19,10.4,276,01,10,22
42.22862,-83.2082,5,992,73,19,7.8,264,01,10,23
42.22862,-83.2082,4,992,67,19,9.6,251,01,11,00
42.22862,-83.2082,8,992,70,19,9.6,243,01,11,01
42.22862,-83.2082,8,993,80,16,10.4,235,01,11,02
42.22862,-83.2082,7,995,68,14,9.6,244,01,11,03
42.22862,-83.2082,8,995,67,14,9.6,234,01,11,04
42.22862,-83.2082,7,995,68,12,9.6,234,01,11,05
42.22862,-83.2082,7,996,68,12,8.700000000000001,237,01,11,06
42.22862,-83.2082,8,996,68,12,8.700000000000001,234,01,11,07
42.22862,-83.2082,8,996,68,12,8.700000000000001,229,01,11,08
42.22862,-83.2082,9,997,67,12,9.6,228,01,11,09
42.22862,-83.2082,8,997,66,12,9.6,230,01,11,10
42.22862,-83.2082,7,997,61,14,8.700000000000001,233,01,11,11
42.22862,-83.2082,5,997,58,16,8.700000000000001,235,01,11,12
42.22862,-83.2082,6,996,57,16,6.9,240,01,11,13
42.22862,-83.2082,6,996,58,16,6.9,236,01,11,14
42.22862,-83.2082,7,996,61,16,6.9,211,01,11,15
42.22862,-83.2082,6,996,62,14,7.8,210,01,11,16
42.22862,-83.2082,7,996,63,14,6.1000000000000005,211,01,11,17
42.22862,-83.2082,7,996,63,14,5.2,213,01,11,18
42.22862,-83.2082,8,995,65,16,4.3,195,01,11,19
42.22862,-83.2082,10,993,73,16,3.5,190,01,11,20
42.22862,-83.2082,10,992,86,18,4.3,181,01,11,21
42.22862,-83.2082,7,991,88,19,5.2,170,01,11,22
42.22862,-83.2082,5,989,89,19,5.2,177,01,11,23
42.22862,-83.2082,3,987,92,21,4.3,168,01,12,00
42.22862,-83.2082,4,985,93,23,5.2,178,01,12,01
42.22862,-83.2082,7,983,93,25,6.1000000000000005,190,01,12,02
42.22862,-83.2082,8,983,95,27,6.9,205,01,12,03
42.22862,-83.2082,7,981,94,27,7.8,218,01,12,04
42.22862,-83.2082,9,981,93,27,5.2,242,01,12,05
42.22862,-83.2082,6,981,85,27,8.700000000000001,250,01,12,06
42.22862,-83.2082,7,981,71,27,11.3,247,01,12,07
42.22862,-83.2082,10,981,70,25,11.3,251,01,12,08
42.22862,-83.2082,11,983,62,23,13,261,01,12,09
42.22862,-83.2082,11,984,66,21,12.200000000000001,263,01,12,10
42.22862,-83.2082,11,984,63,21,12.200000000000001,263,01,12,11
42.22862,-83.2082,7,984,54,21,13,273,01,12,12
42.22862,-83.2082,10,985,57,21,13,267,01,12,13
42.22862,-83.2082,11,987,59,21,12.200000000000001,268,01,12,14
42.22862,-83.2082,9,988,60,21,13,270,01,12,15
42.22862,-83.2082,8,989,59,23,11.3,268,01,12,16
42.22862,-83.2082,9,991,61,21,10.4,262,01,12,17
42.22862,-83.2082,9,992,70,21,10.4,263,01,12,18
42.22862,-83.2082,6,993,65,21,11.3,275,01,12,19
42.22862,-83.2082,6,995,61,19,12.200000000000001,281,01,12,20
42.22862,-83.2082,6,996,60,18,9.6,276,01,12,21
42.22862,-83.2082,9,996,64,16,8.700000000000001,270,01,12,22
42.22862,-83.2082,7,997,65,18,7.8,269,01,12,23
42.22862,-83.2082,7,997,65,16,6.9,270,01,13,00
42.22862,-83.2082,7,997,63,16,6.1000000000000005,265,01,13,01
42.22862,-83.2082,9,999,64,16,6.1000000000000005,258,01,13,02
42.22862,-83.2082,7,999,63,16,6.1000000000000005,255,01,13,03
42.22862,-83.2082,13,999,75,14,6.1000000000000005,240,01,13,04
42.22862,-83.2082,10,999,73,14,6.9,233,01,13,05
42.22862,-83.2082,12,999,74,12,7.8,227,01,13,06
42.22862,-83.2082,11,999,72,12,7.8,235,01,13,07
42.22862,-83.2082,10,999,72,12,6.9,232,01,13,08
42.22862,-83.2082,11,999,72,12,7.8,227,01,13,09
42.22862,-83.2082,9,999,69,14,7.8,226,01,13,10
42.22862,-83.2082,8,999,65,16,6.9,232,01,13,11
42.22862,-83.2082,5,997,62,18,6.9,234,01,13,12
42.22862,-83.2082,7,996,63,18,9.6,225,01,13,13
42.22862,-83.2082,7,996,66,16,9.6,220,01,13,14
42.22862,-83.2082,7,995,65,16,7.8,215,01,13,15
42.22862,-83.2082,8,995,59,16,7.8,220,01,13,16
42.22862,-83.2082,7,995,68,14,7.8,216,01,13,17
42.22862,-83.2082,5,993,78,14,6.9,201,01,13,18
42.22862,-83.2082,7,993,78,14,6.9,205,01,13,19
42.22862,-83.2082,8,992,79,14,6.9,213,01,13,20
42.22862,-83.2082,7,992,86,16,5.2,212,01,13,21
42.22862,-83.2082,6,991,86,16,4.3,216,01,13,22
42.22862,-83.2082,6,989,83,18,5.2,229,01,13,23
42.22862,-83.2082,6,989,79,19,6.1000000000000005,221,01,14,00
42.22862,-83.2082,8,988,75,19,7.8,227,01,14,01
42.22862,-83.2082,9,988,74,21,6.1000000000000005,237,01,14,02
42.22862,-83.2082,10,988,75,23,5.2,226,01,14,03
42.22862,-83.2082,11,989,75,23,4.3,224,01,14,04
42.22862,-83.2082,11,989,76,23,3.5,224,01,14,05
42.22862,-83.2082,11,989,77,25,2.6,208,01,14,06
42.22862,-83.2082,13,989,79,25,1.7,152,01,14,07
42.22862,-83.2082,13,989,80,27,1.7,182,01,14,08
42.22862,-83.2082,12,989,78,28,3.5,189,01,14,09
42.22862,-83.2082,10,989,75,28,4.3,195,01,14,10
42.22862,-83.2082,8,989,72,32,5.2,194,01,14,11
42.22862,-83.2082,10,988,70,32,5.2,197,01,14,12
42.22862,-83.2082,11,987,68,34,5.2,195,01,14,13
42.22862,-83.2082,12,987,68,36,4.3,184,01,14,14
42.22862,-83.2082,14,987,69,36,4.3,164,01,14,15
42.22862,-83.2082,14,987,70,37,2.6,150,01,14,16
42.22862,-83.2082,17,987,80,36,2.6,133,01,14,17
42.22862,-83.2082,14,987,85,34,3.5,152,01,14,18
42.22862,-83.2082,13,987,86,36,3.5,160,01,14,19
42.22862,-83.2082,13,985,87,36,4.3,158,01,14,20
42.22862,-83.2082,15,985,88,36,2.6,161,01,14,21
42.22862,-83.2082,16,985,89,36,2.6,176,01,14,22
42.22862,-83.2082,16,985,92,34,1.7,162,01,14,23
42.22862,-83.2082,16,984,95,34,2.6,111,01,15,00
42.22862,-83.2082,15,984,97,32,1.7,117,01,15,01
42.22862,-83.2082,16,984,98,32,2.6,155,01,15,02
42.22862,-83.2082,15,983,97,34,3.5,159,01,15,03
42.22862,-83.2082,11,983,90,36,4.3,171,01,15,04
42.22862,-83.2082,10,981,87,37,4.3,159,01,15,05
42.22862,-83.2082,9,981,85,37,4.3,171,01,15,06
42.22862,-83.2082,8,981,82,37,4.3,171,01,15,07
42.22862,-83.2082,10,980,81,37,5.2,171,01,15,08
42.22862,-83.2082,9,980,77,39,6.9,186,01,15,09
42.22862,-83.2082,9,980,74,41,8.700000000000001,190,01,15,10
42.22862,-83.2082,8,980,73,43,6.9,197,01,15,11
42.22862,-83.2082,8,979,72,43,5.2,191,01,15,12
42.22862,-83.2082,10,977,73,45,5.2,181,01,15,13
42.22862,-83.2082,10,976,76,43,4.3,171,01,15,14
42.22862,-83.2082,13,976,86,41,4.3,164,01,15,15
42.22862,-83.2082,12,976,95,39,4.3,173,01,15,16
42.22862,-83.2082,10,976,97,41,6.1000000000000005,185,01,15,17
42.22862,-83.2082,8,975,98,39,4.3,176,01,15,18
42.22862,-83.2082,9,975,99,39,4.3,180,01,15,19
42.22862,-83.2082,10,975,100,39,5.2,197,01,15,20
42.22862,-83.2082,9,975,100,39,5.2,224,01,15,21
42.22862,-83.2082,5,975,98,39,5.2,241,01,15,22
42.22862,-83.2082,8,975,98,39,5.2,257,01,15,23
42.22862,-83.2082,10,976,89,39,6.9,262,01,16,00
42.22862,-83.2082,5,976,87,37,8.700000000000001,269,01,16,01
42.22862,-83.2082,4,977,88,36,7.8,267,01,16,02
42.22862,-83.2082,6,977,91,36,8.700000000000001,272,01,16,03
42.22862,-83.2082,6,979,92,36,8.700000000000001,279,01,16,04
42.22862,-83.2082,5,980,86,34,10.4,283,01,16,05
42.22862,-83.2082,5,981,80,34,9.6,292,01,16,06
42.22862,-83.2082,4,983,74,32,7.8,296,01,16,07
42.22862,-83.2082,6,984,73,32,6.9,286,01,16,08
42.22862,-83.2082,7,985,74,34,6.1000000000000005,278,01,16,09
42.22862,-83.2082,6,985,73,34,6.9,275,01,16,10
42.22862,-83.2082,1,987,63,34,9.6,283,01,16,11
42.22862,-83.2082,4,987,62,32,8.700000000000001,289,01,16,12
42.22862,-83.2082,2,987,58,32,9.6,280,01,16,13
42.22862,-83.2082,4,987,55,32,9.6,279,01,16,14
42.22862,-83.2082,5,988,53,32,8.700000000000001,285,01,16,15
42.22862,-83.2082,4,989,52,32,6.9,286,01,16,16
42.22862,-83.2082,6,989,54,32,6.9,275,01,16,17
42.22862,-83.2082,7,991,59,32,6.9,265,01,16,18
42.22862,-83.2082,6,991,63,32,5.2,244,01,16,19
42.22862,-83.2082,5,991,64,32,5.2,244,01,16,20
42.22862,-83.2082,6,991,62,32,6.1000000000000005,234,01,16,21
42.22862,-83.2082,5,991,62,32,6.9,228,01,16,22
42.22862,-83.2082,6,991,63,32,6.9,232,01,16,23
42.22862,-83.2082,4,989,60,30,7.8,242,01,17,00
42.22862,-83.2082,8,989,58,30,7.8,250,01,17,01
42.22862,-83.2082,9,989,60,28,6.1000000000000005,242,01,17,02
42.22862,-83.2082,11,989,69,28,6.1000000000000005,228,01,17,03
42.22862,-83.2082,9,989,72,27,6.9,240,01,17,04
42.22862,-83.2082,9,989,74,27,6.9,260,01,17,05
42.22862,-83.2082,6,989,64,27,6.9,267,01,17,06
42.22862,-83.2082,5,989,63,25,6.9,268,01,17,07
42.22862,-83.2082,10,991,72,23,6.1000000000000005,294,01,17,08
42.22862,-83.2082,7,991,71,21,6.9,291,01,17,09
42.22862,-83.2082,9,991,76,19,6.1000000000000005,284,01,17,10
42.22862,-83.2082,6,992,81,18,6.9,286,01,17,11
42.22862,-83.2082,4,991,73,18,7.8,274,01,17,12
42.22862,-83.2082,3,991,60,18,9.6,271,01,17,13
42.22862,-83.2082,5,991,56,18,9.6,269,01,17,14
42.22862,-83.2082,4,991,52,16,10.4,276,01,17,15
42.22862,-83.2082,7,992,52,16,10.4,270,01,17,16
42.22862,-83.2082,6,992,58,14,11.3,273,01,17,17
42.22862,-83.2082,8,993,56,14,11.3,276,01,17,18
42.22862,-83.2082,6,993,57,12,10.4,273,01,17,19
42.22862,-83.2082,7,995,59,12,10.4,270,01,17,20
42.22862,-83.2082,7,995,62,12,8.700000000000001,269,01,17,21
42.22862,-83.2082,7,995,64,12,10.4,263,01,17,22
42.22862,-83.2082,7,996,67,10,9.6,266,01,17,23
42.22862,-83.2082,7,996,70,10,9.6,266,01,18,00
42.22862,-83.2082,6,996,71,12,7.8,263,01,18,01
42.22862,-83.2082,7,996,71,10,9.6,266,01,18,02
42.22862,-83.2082,6,997,71,10,8.700000000000001,262,01,18,03
42.22862,-83.2082,6,997,73,10,6.9,259,01,18,04
42.22862,-83.2082,5,997,70,12,8.700000000000001,268,01,18,05
42.22862,-83.2082,6,997,65,12,9.6,273,01,18,06
42.22862,-83.2082,6,997,67,10,7.8,260,01,18,07
42.22862,-83.2082,8,999,69,10,7.8,248,01,18,08
42.22862,-83.2082,9,999,68,10,7.8,246,01,18,09
42.22862,-83.2082,9,1000,64,12,8.700000000000001,256,01,18,10
42.22862,-83.2082,6,1000,59,14,9.6,262,01,18,11
42.22862,-83.2082,6,999,55,16,10.4,265,01,18,12
42.22862,-83.2082,8,999,53,16,10.4,271,01,18,13
42.22862,-83.2082,11,999,59,16,8.700000000000001,260,01,18,14
42.22862,-83.2082,10,999,62,16,9.6,255,01,18,15
42.22862,-83.2082,7,1000,62,16,9.6,257,01,18,16
42.22862,-83.2082,7,1000,58,16,8.700000000000001,261,01,18,17
42.22862,-83.2082,8,1000,63,14,9.6,251,01,18,18
42.22862,-83.2082,7,1001,64,14,9.6,258,01,18,19
42.22862,-83.2082,8,1001,61,14,9.6,259,01,18,20
42.22862,-83.2082,9,1003,63,12,8.700000000000001,255,01,18,21
42.22862,-83.2082,10,1003,65,12,8.700000000000001,253,01,18,22
42.22862,-83.2082,10,1003,67,12,7.8,259,01,18,23
42.22862,-83.2082,9,1003,69,10,6.1000000000000005,251,01,19,00
42.22862,-83.2082,10,1004,69,10,6.9,255,01,19,01
42.22862,-83.2082,11,1004,69,12,6.9,262,01,19,02
42.22862,-83.2082,9,1004,69,10,6.9,274,01,19,03
