Latitude,Longitude,PM25,Press,RH,Temp,Wind Speed,Wind Direction,Month,Day,Hour
42.3295,-71.0826,5,1032,26,26,3.2,1,01,05,13
42.3295,-71.0826,10,1032,24,28,2.6,322,01,05,14
42.3295,-71.0826,8,1032,25,26,1.2,290,01,05,15
42.3295,-71.0826,10,1033,28,26,2.8000000000000003,222,01,05,16
42.3295,-71.0826,9,1033,30,25,2.3000000000000003,227,01,05,17
42.3295,-71.0826,9,1033,32,25,2,220,01,05,18
42.3295,-71.0826,17,1033,34,25,2,236,01,05,19
42.3295,-71.0826,10,1033,35,23,1.3,244,01,05,20
42.3295,-71.0826,13,1033,37,23,1.6,234,01,05,21
42.3295,-71.0826,13,1033,38,21,2,239,01,05,22
42.3295,-71.0826,11,1033,40,21,1.4000000000000001,263,01,05,23
42.3295,-71.0826,12,1032,42,21,2.1,226,01,06,00
42.3295,-71.0826,12,1032,41,21,1.4000000000000001,249,01,06,01
42.3295,-71.0826,14,1032,43,21,1.6,247,01,06,02
42.3295,-71.0826,13,1032,46,19,1,227,01,06,03
42.3295,-71.0826,12,1032,44,19,1.1,246,01,06,04
42.3295,-71.0826,9,1032,40,21,1.5,255,01,06,05
42.3295,-71.0826,9,1032,39,21,2.3000000000000003,237,01,06,06
42.3295,-71.0826,13,1031,41,21,1.9000000000000001,234,01,06,07
42.3295,-71.0826,14,1031,36,25,2.5,231,01,06,08
42.3295,-71.0826,13,1031,30,28,3.3000000000000003,226,01,06,09
42.3295,-71.0826,12,1031,23,35,3.1,236,01,06,10
42.3295,-71.0826,15,1031,18,41,4.3,226,01,06,11
42.3295,-71.0826,6,1029,15,44,4,234,01,06,12
42.3295,-71.0826,11,1028,14,46,4.3,226,01,06,13
42.3295,-71.0826,9,1028,12,46,4.4,230,01,06,14
42.3295,-71.0826,5,1028,14,44,4,233,01,06,15
42.3295,-71.0826,9,1028,18,41,2.9,225,01,06,16
42.3295,-71.0826,15,1028,20,39,3.6,221,01,06,17
42.3295,-71.0826,11,1028,21,37,3,208,01,06,18
42.3295,-71.0826,7,1028,23,35,3.8000000000000003,228,01,06,19
42.3295,-71.0826,7,1027,27,35,3.9,230,01,06,20
42.3295,-71.0826,9,1027,30,34,3.5,230,01,06,21
42.3295,-71.0826,13,1027,35,32,3.7,227,01,06,22
42.3295,-71.0826,22,1027,38,32,4.1,228,01,06,23
42.3295,-71.0826,13,1025,41,32,2.5,232,01,07,00
42.3295,-71.0826,15,1025,44,30,1.3,244,01,07,01
42.3295,-71.0826,15,1025,43,30,1.1,252,01,07,02
42.3295,-71.0826,14,1025,47,28,1.6,243,01,07,03
42.3295,-71.0826,13,1025,46,28,1.5,258,01,07,04
42.3295,-71.0826,12,1025,47,26,1.3,221,01,07,05
42.3295,-71.0826,13,1025,48,26,1.5,257,01,07,06
42.3295,-71.0826,18,1025,45,28,1.6,267,01,07,07
42.3295,-71.0826,11,1025,38,32,1.5,287,01,07,08
42.3295,-71.0826,23,1027,33,35,1.5,319,01,07,09
42.3295,-71.0826,20,1025,28,39,1,289,01,07,10
42.3295,-71.0826,16,1025,23,44,1.6,346,01,07,11
42.3295,-71.0826,7,1024,18,48,1.9000000000000001,24,01,07,12
42.3295,-71.0826,17,1023,28,46,1.6,112,01,07,13
42.3295,-71.0826,10,1023,40,43,1.2,100,01,07,14
42.3295,-71.0826,12,1024,40,41,1.6,80,01,07,15
42.3295,-71.0826,12,1024,46,37,0.9,114,01,07,16
42.3295,-71.0826,13,1024,50,35,0.6,132,01,07,17
42.3295,-71.0826,27,1024,53,35,0.5,212,01,07,18
42.3295,-71.0826,23,1024,57,34,0.3,198,01,07,19
42.3295,-71.0826,24,1024,62,34,0.9,296,01,07,20
42.3295,-71.0826,24,1023,66,34,0.9,287,01,07,21
42.3295,-71.0826,19,1023,70,34,1.6,286,01,07,22
42.3295,-71.0826,18,1023,73,34,1.8,286,01,07,23
42.3295,-71.0826,11,1023,76,34,1.4000000000000001,301,01,08,00
42.3295,-71.0826,15,1023,77,32,1.7,310,01,08,01
42.3295,-71.0826,15,1023,77,34,1.6,327,01,08,02
42.3295,-71.0826,14,1023,79,32,1.3,319,01,08,03
42.3295,-71.0826,12,1023,79,32,1,316,01,08,04
42.3295,-71.0826,12,1023,80,32,1.6,344,01,08,05
42.3295,-71.0826,10,1023,77,34,3,357,01,08,06
42.3295,-71.0826,13,1024,75,34,3.6,5,01,08,07
42.3295,-71.0826,17,1024,76,35,4.2,21,01,08,08
42.3295,-71.0826,17,1024,75,37,3.6,13,01,08,09
42.3295,-71.0826,22,1024,75,39,3.9,27,01,08,10
42.3295,-71.0826,17,1024,75,39,3.3000000000000003,23,01,08,11
42.3295,-71.0826,19,1024,78,39,3.8000000000000003,16,01,08,12
42.3295,-71.0826,18,1023,79,41,3.7,26,01,08,13
42.3295,-71.0826,10,1023,71,43,2.8000000000000003,62,01,08,14
42.3295,-71.0826,8,1024,72,41,3.9,58,01,08,15
42.3295,-71.0826,12,1023,72,41,3.5,59,01,08,16
42.3295,-71.0826,8,1023,72,41,3.6,57,01,08,17
42.3295,-71.0826,10,1023,72,41,4.3,57,01,08,18
42.3295,-71.0826,7,1024,72,41,3,59,01,08,19
42.3295,-71.0826,12,1024,75,41,2.6,56,01,08,20
42.3295,-71.0826,11,1024,77,41,2.1,67,01,08,21
42.3295,-71.0826,9,1024,76,41,2.6,64,01,08,22
42.3295,-71.0826,12,1024,76,41,2,65,01,08,23
42.3295,-71.0826,11,1024,76,41,1.3,81,01,09,00
42.3295,-71.0826,8,1024,77,41,1.8,64,01,09,01
42.3295,-71.0826,9,1024,77,41,1.4000000000000001,71,01,09,02
42.3295,-71.0826,9,1023,79,41,1.3,72,01,09,03
42.3295,-71.0826,10,1023,79,41,1,84,01,09,04
42.3295,-71.0826,11,1023,80,41,1.2,79,01,09,05
42.3295,-71.0826,8,1023,79,41,1.1,110,01,09,06
42.3295,-71.0826,9,1023,81,41,0.9,73,01,09,07
42.3295,-71.0826,12,1024,85,41,1,70,01,09,08
42.3295,-71.0826,7,1024,88,41,0.6,11,01,09,09
42.3295,-71.0826,16,1024,92,39,2,343,01,09,10
42.3295,-71.0826,11,1024,90,41,2.3000000000000003,355,01,09,11
42.3295,-71.0826,9,1023,89,41,2.7,7,01,09,12
42.3295,-71.0826,10,1023,88,41,2.3000000000000003,18,01,09,13
42.3295,-71.0826,13,1023,87,41,2.1,16,01,09,14
42.3295,-71.0826,12,1023,87,43,2.3000000000000003,52,01,09,15
42.3295,-71.0826,11,1023,89,41,2,37,01,09,16
42.3295,-71.0826,14,1023,89,43,1.8,18,01,09,17
42.3295,-71.0826,18,1023,90,41,1.2,347,01,09,18
42.3295,-71.0826,14,1023,90,43,0.9,278,01,09,19
42.3295,-71.0826,21,1023,92,41,1.8,285,01,09,20
42.3295,-71.0826,24,1023,94,41,1.8,283,01,09,21
42.3295,-71.0826,27,1023,95,41,1.1,305,01,09,22
42.3295,-71.0826,26,1021,93,41,1.1,327,01,09,23
42.3295,-71.0826,27,1021,92,41,1,310,01,10,00
42.3295,-71.0826,24,1020,94,41,0.8,279,01,10,01
42.3295,-71.0826,20,1019,97,43,0.3,96,01,10,02
42.3295,-71.0826,8,1019,99,44,1.4000000000000001,77,01,10,03
42.3295,-71.0826,5,1017,98,44,2,65,01,10,04
42.3295,-71.0826,-2,1016,100,44,3.6,58,01,10,05
42.3295,-71.0826,3,1015,100,46,1.6,69,01,10,06
42.3295,-71.0826,6,1013,100,46,2,73,01,10,07
42.3295,-71.0826,6,1012,100,46,1.6,101,01,10,08
42.3295,-71.0826,4,1011,100,48,3,122,01,10,09
42.3295,-71.0826,-1,1008,100,50,3.1,119,01,10,10
42.3295,-71.0826,-2,1004,100,50,2.6,115,01,10,11
42.3295,-71.0826,1,1001,100,52,4.5,134,01,10,12
42.3295,-71.0826,3,999,99,55,2.5,168,01,10,13
42.3295,-71.0826,-4,996,95,57,5.2,165,01,10,14
42.3295,-71.0826,-3,995,97,57,3.6,162,01,10,15
42.3295,-71.0826,2,993,98,59,3,161,01,10,16
42.3295,-71.0826,-2,992,97,59,3.5,165,01,10,17
42.3295,-71.0826,-4,991,94,61,6.9,206,01,10,18
42.3295,-71.0826,0,992,86,59,6.3,220,01,10,19
42.3295,-71.0826,0,992,85,57,4.5,223,01,10,20
42.3295,-71.0826,1,992,82,55,3.8000000000000003,227,01,10,21
42.3295,-71.0826,3,993,79,55,4.5,226,01,10,22
42.3295,-71.0826,3,993,75,53,4.4,232,01,10,23
42.3295,-71.0826,2,993,70,52,4.5,253,01,11,00
42.3295,-71.0826,2,996,67,46,6.7,285,01,11,01
42.3295,-71.0826,-2,997,59,41,6.6000000000000005,285,01,11,02
42.3295,-71.0826,-4,999,59,41,5.6000000000000005,282,01,11,03
42.3295,-71.0826,1,1000,57,39,6.4,283,01,11,04
42.3295,-71.0826,0,1001,52,37,5.3,284,01,11,05
42.3295,-71.0826,6,1003,51,35,6.3,282,01,11,06
42.3295,-71.0826,6,1004,47,32,6.2,282,01,11,07
42.3295,-71.0826,10,1007,40,34,7.5,281,01,11,09
42.3295,-71.0826,6,1007,36,35,7.2,282,01,11,10
42.3295,-71.0826,5,1007,34,35,6.4,270,01,11,11
42.3295,-71.0826,6,1007,31,35,6.8,268,01,11,12
42.3295,-71.0826,6,1008,28,35,8.5,280,01,11,13
42.3295,-71.0826,9,1008,28,35,7.6000000000000005,284,01,11,14
42.3295,-71.0826,9,1009,30,34,6.9,285,01,11,15
42.3295,-71.0826,6,1011,32,32,5.5,283,01,11,16
42.3295,-71.0826,7,1012,35,32,4.3,285,01,11,17
42.3295,-71.0826,13,1013,38,30,4.1,278,01,11,18
42.3295,-71.0826,7,1015,35,30,4.7,279,01,11,19
42.3295,-71.0826,4,1015,34,28,3.6,274,01,11,20
42.3295,-71.0826,7,1016,34,28,3.4,266,01,11,21
42.3295,-71.0826,7,1016,34,26,3.9,275,01,11,22
42.3295,-71.0826,6,1016,35,26,3.2,271,01,11,23
42.3295,-71.0826,9,1017,39,25,2,239,01,12,00
42.3295,-71.0826,6,1017,43,25,1.8,229,01,12,01
42.3295,-71.0826,8,1017,47,23,2.3000000000000003,220,01,12,02
42.3295,-71.0826,8,1017,45,25,1.9000000000000001,230,01,12,03
42.3295,-71.0826,7,1017,49,23,2.3000000000000003,207,01,12,04
42.3295,-71.0826,12,1017,51,23,2.3000000000000003,204,01,12,05
42.3295,-71.0826,9,1017,54,23,1.5,225,01,12,06
42.3295,-71.0826,14,1017,52,23,1.9000000000000001,206,01,12,07
42.3295,-71.0826,14,1016,41,26,2.2,177,01,12,08
42.3295,-71.0826,14,1016,36,28,3,153,01,12,09
42.3295,-71.0826,14,1015,37,30,3.8000000000000003,186,01,12,10
42.3295,-71.0826,10,1013,39,34,4.2,180,01,12,11
42.3295,-71.0826,12,1012,38,37,3.6,178,01,12,12
42.3295,-71.0826,12,1009,39,39,3.9,189,01,12,13
42.3295,-71.0826,9,1008,44,39,3.6,189,01,12,14
42.3295,-71.0826,6,1007,52,39,3.5,161,01,12,15
42.3295,-71.0826,12,1005,61,39,3.5,153,01,12,16
42.3295,-71.0826,12,1004,67,37,3.8000000000000003,150,01,12,17
42.3295,-71.0826,7,1003,71,37,3.8000000000000003,146,01,12,18
42.3295,-71.0826,10,1001,91,35,2.8000000000000003,181,01,12,19
42.3295,-71.0826,7,1001,97,34,2.3000000000000003,206,01,12,20
42.3295,-71.0826,4,1000,95,34,2.6,227,01,12,21
42.3295,-71.0826,9,1000,95,34,2.9,227,01,12,22
42.3295,-71.0826,11,999,93,34,2.4,228,01,12,23
42.3295,-71.0826,13,997,92,32,1.8,238,01,13,00
42.3295,-71.0826,11,999,88,32,2.1,243,01,13,01
42.3295,-71.0826,10,999,70,30,5.5,277,01,13,02
42.3295,-71.0826,12,1000,63,26,5.4,275,01,13,03
42.3295,-71.0826,7,1000,62,26,4.9,264,01,13,04
42.3295,-71.0826,5,1001,63,25,4,246,01,13,05
42.3295,-71.0826,4,1001,63,25,4.1,252,01,13,06
42.3295,-71.0826,3,1003,55,26,4.9,270,01,13,07
42.3295,-71.0826,0,1004,46,26,6,274,01,13,08
42.3295,-71.0826,-1,1005,40,28,7.9,279,01,13,09
42.3295,-71.0826,0,1005,38,28,9.3,279,01,13,10
42.3295,-71.0826,3,1005,36,30,8.6,284,01,13,11
42.3295,-71.0826,4,1005,34,30,8.9,282,01,13,12
42.3295,-71.0826,4,1007,33,30,8.4,279,01,13,13
42.3295,-71.0826,3,1007,31,30,6.4,275,01,13,14
42.3295,-71.0826,2,1008,32,30,5.6000000000000005,280,01,13,15
42.3295,-71.0826,4,1008,36,26,6.1000000000000005,280,01,13,16
42.3295,-71.0826,6,1008,38,26,3.6,263,01,13,17
42.3295,-71.0826,6,1009,39,25,3.3000000000000003,253,01,13,18
42.3295,-71.0826,5,1011,37,25,4.5,276,01,13,19
42.3295,-71.0826,7,1011,37,23,3.3000000000000003,269,01,13,20
42.3295,-71.0826,5,1012,40,23,2.6,237,01,13,21
42.3295,-71.0826,9,1012,47,21,3.1,227,01,13,22
42.3295,-71.0826,11,1012,48,21,3.2,228,01,13,23
42.3295,-71.0826,17,1012,48,23,2.7,230,01,14,00
42.3295,-71.0826,8,1012,51,23,2.3000000000000003,231,01,14,01
42.3295,-71.0826,6,1012,53,21,2.3000000000000003,239,01,14,02
42.3295,-71.0826,7,1011,54,21,2.7,240,01,14,03
42.3295,-71.0826,8,1011,53,23,2.8000000000000003,245,01,14,04
42.3295,-71.0826,8,1011,53,23,2.9,228,01,14,05
42.3295,-71.0826,10,1011,54,23,2.8000000000000003,243,01,14,06
42.3295,-71.0826,13,1011,62,23,3.3000000000000003,234,01,14,07
42.3295,-71.0826,16,1011,79,21,3.1,233,01,14,08
42.3295,-71.0826,20,1011,76,23,3.5,233,01,14,09
42.3295,-71.0826,16,1011,67,25,3.6,245,01,14,10
42.3295,-71.0826,17,1009,57,28,4.4,246,01,14,11
42.3295,-71.0826,14,1009,49,30,3.5,250,01,14,12
42.3295,-71.0826,14,1008,46,30,3.6,241,01,14,13
42.3295,-71.0826,11,1009,41,32,3.2,253,01,14,14
42.3295,-71.0826,8,1009,41,32,4,275,01,14,15
42.3295,-71.0826,8,1011,45,30,2.9,255,01,14,16
42.3295,-71.0826,21,1012,48,28,3.5,229,01,14,17
42.3295,-71.0826,15,1012,50,28,4,230,01,14,18
42.3295,-71.0826,19,1013,52,28,3.6,226,01,14,19
42.3295,-71.0826,19,1013,55,28,2.9,223,01,14,20
42.3295,-71.0826,16,1013,58,26,3.1,215,01,14,21
42.3295,-71.0826,23,1015,60,26,3.1,229,01,14,22
42.3295,-71.0826,19,1013,63,26,3.3000000000000003,228,01,14,23
42.3295,-71.0826,32,1013,66,26,1.5,238,01,15,00
42.3295,-71.0826,17,1013,64,28,1.2,218,01,15,01
42.3295,-71.0826,20,1013,64,28,2.1,212,01,15,02
42.3295,-71.0826,23,1015,65,28,0.8,235,01,15,03
42.3295,-71.0826,17,1015,66,28,1.3,212,01,15,04
42.3295,-71.0826,24,1015,69,28,1,215,01,15,05
42.3295,-71.0826,29,1015,71,28,0.6,225,01,15,06
42.3295,-71.0826,27,1015,68,30,0.5,138,01,15,07
42.3295,-71.0826,26,1015,66,32,1.5,147,01,15,08
42.3295,-71.0826,23,1016,60,34,1.6,138,01,15,09
42.3295,-71.0826,17,1015,54,35,2,137,01,15,10
42.3295,-71.0826,18,1015,51,39,1.8,138,01,15,11
42.3295,-71.0826,16,1013,54,41,1.3,93,01,15,12
42.3295,-71.0826,14,1012,59,41,1.5,83,01,15,13
42.3295,-71.0826,9,1012,64,39,1.9000000000000001,68,01,15,14
42.3295,-71.0826,12,1011,65,39,1.4000000000000001,102,01,15,15
42.3295,-71.0826,14,1011,67,39,1,82,01,15,16
42.3295,-71.0826,13,1011,69,39,1,87,01,15,17
42.3295,-71.0826,10,1011,73,39,1.1,81,01,15,18
42.3295,-71.0826,15,1011,78,41,1.3,70,01,15,19
42.3295,-71.0826,13,1009,81,41,1.4000000000000001,80,01,15,20
42.3295,-71.0826,11,1008,85,41,1.5,73,01,15,21
42.3295,-71.0826,12,1005,88,43,2.1,64,01,15,22
42.3295,-71.0826,12,1004,91,43,2.3000000000000003,58,01,15,23
42.3295,-71.0826,9,1003,93,43,3,47,01,16,00
42.3295,-71.0826,8,1001,95,44,1,34,01,16,01
42.3295,-71.0826,7,1000,95,43,2.7,341,01,16,02
42.3295,-71.0826,12,999,97,43,2.3000000000000003,24,01,16,03
42.3295,-71.0826,10,996,97,41,2.3000000000000003,355,01,16,04
42.3295,-71.0826,10,995,98,39,3.6,3,01,16,05
42.3295,-71.0826,6,993,97,39,5.8,14,01,16,06
42.3295,-71.0826,4,992,97,39,6.3,8,01,16,07
42.3295,-71.0826,4,992,96,39,7,3,01,16,08
42.3295,-71.0826,3,993,96,39,5.9,0,01,16,09
42.3295,-71.0826,1,995,94,39,6.2,355,01,16,10
42.3295,-71.0826,0,995,94,35,5.7,357,01,16,11
42.3295,-71.0826,1,995,92,37,5,353,01,16,12
42.3295,-71.0826,5,996,88,39,2.8000000000000003,325,01,16,13
42.3295,-71.0826,3,997,88,37,2.3000000000000003,322,01,16,14
42.3295,-71.0826,4,997,86,39,1.5,323,01,16,15
42.3295,-71.0826,3,999,88,37,1.6,281,01,16,16
42.3295,-71.0826,2,1000,90,37,1.8,221,01,16,17
42.3295,-71.0826,13,1001,93,37,1.6,210,01,16,18
42.3295,-71.0826,18,1001,91,37,3.1,229,01,16,19
42.3295,-71.0826,13,1003,88,39,2.9,229,01,16,20
42.3295,-71.0826,19,1003,87,39,1.6,244,01,16,21
42.3295,-71.0826,14,1003,85,39,1.2,221,01,16,22
42.3295,-71.0826,17,1004,79,39,2.7,281,01,16,23
42.3295,-71.0826,4,1004,70,37,2.4,275,01,17,00
42.3295,-71.0826,8,1004,72,37,2.1,264,01,17,01
42.3295,-71.0826,10,1005,70,35,3.3000000000000003,282,01,17,02
42.3295,-71.0826,11,1007,67,35,1.8,256,01,17,03
42.3295,-71.0826,6,1007,65,34,2.2,247,01,17,04
42.3295,-71.0826,5,1008,67,34,2,239,01,17,05
42.3295,-71.0826,9,1008,67,34,2,253,01,17,06
42.3295,-71.0826,9,1008,66,34,1.8,279,01,17,07
42.3295,-71.0826,10,1009,62,35,2.3000000000000003,293,01,17,08
42.3295,-71.0826,8,1011,55,35,3.9,359,01,17,09
42.3295,-71.0826,7,1011,53,35,3.4,348,01,17,10
42.3295,-71.0826,6,1009,54,35,5,357,01,17,11
42.3295,-71.0826,9,1009,56,35,3.2,4,01,17,12
42.3295,-71.0826,11,1008,57,35,3,359,01,17,13
42.3295,-71.0826,10,1008,57,35,3.3000000000000003,6,01,17,14
42.3295,-71.0826,9,1007,54,35,3.6,23,01,17,15
42.3295,-71.0826,10,1005,51,34,4.4,25,01,17,16
42.3295,-71.0826,9,1005,50,34,4,15,01,17,17
42.3295,-71.0826,10,1004,67,34,4.1,15,01,17,18
42.3295,-71.0826,10,1004,85,32,3.7,2,01,17,19
42.3295,-71.0826,8,1003,96,30,4.1,353,01,17,20
42.3295,-71.0826,10,1003,97,30,4,356,01,17,21
42.3295,-71.0826,14,1003,96,30,3.9,354,01,17,22
42.3295,-71.0826,9,1001,95,30,4.4,350,01,17,23
42.3295,-71.0826,10,1001,93,28,3,349,01,18,00
42.3295,-71.0826,9,1000,93,28,2.2,335,01,18,01
42.3295,-71.0826,8,1000,94,28,2.4,299,01,18,02
42.3295,-71.0826,9,1000,96,28,2.5,287,01,18,03
42.3295,-71.0826,7,1000,96,28,2.9,292,01,18,04
42.3295,-71.0826,9,1000,97,28,1.7,289,01,18,05
42.3295,-71.0826,9,1000,97,28,2,255,01,18,06
42.3295,-71.0826,12,1000,93,28,3.5,267,01,18,07
42.3295,-71.0826,7,1001,72,26,4.7,273,01,18,08
42.3295,-71.0826,6,1001,58,28,5.6000000000000005,282,01,18,09
42.3295,-71.0826,7,1001,53,28,5.6000000000000005,282,01,18,10
42.3295,-71.0826,8,1001,50,28,7.7,282,01,18,11
42.3295,-71.0826,5,1000,41,28,8,283,01,18,12
42.3295,-71.0826,8,1000,40,28,9.1,287,01,18,13
42.3295,-71.0826,6,1001,40,26,7.8,286,01,18,14
42.3295,-71.0826,3,1001,35,26,6.9,284,01,18,15
42.3295,-71.0826,4,1001,33,26,7.7,281,01,18,16
42.3295,-71.0826,3,1003,34,25,6.7,283,01,18,17
42.3295,-71.0826,4,1004,35,23,5.4,275,01,18,18
42.3295,-71.0826,5,1004,40,23,5.1000000000000005,270,01,18,19
