Latitude,Longitude,PM25,Press,RH,Temp,Wind Speed,Wind Direction,Month,Day,Hour
42.421502,-83.42504199999999,2.9,981,67,20,15.5,270.1,01,04,12
42.421502,-83.42504199999999,0.9,981,65,20,14.8,269.8,01,04,13
42.421502,-83.42504199999999,0,981,64,20,16.2,266.6,01,04,14
42.421502,-83.42504199999999,0.9,982,60,20,16.3,273.6,01,04,15
42.421502,-83.42504199999999,3,983,66,19,13,264.6,01,04,18
42.421502,-83.42504199999999,3.8000000000000003,984,68,19,13.6,272.5,01,04,19
42.421502,-83.42504199999999,1,984,69,19,14,270.4,01,04,20
42.421502,-83.42504199999999,3,984,70,19,11.8,284.5,01,04,21
42.421502,-83.42504199999999,2.9,984,69,18,11.4,283.5,01,04,22
42.421502,-83.42504199999999,1.9000000000000001,985,71,18,11.1,280,01,04,23
42.421502,-83.42504199999999,0.9,985,70,18,8.6,274.8,01,05,00
42.421502,-83.42504199999999,0,985,70,17,9.3,282.7,01,05,01
42.421502,-83.42504199999999,0,986,68,17,10.1,283.6,01,05,02
42.421502,-83.42504199999999,1,986,67,17,8.6,269.2,01,05,03
42.421502,-83.42504199999999,2.9,986,67,17,7,270.7,01,05,04
42.421502,-83.42504199999999,2,986,66,17,8.8,265.2,01,05,05
42.421502,-83.42504199999999,4,986,69,17,7.6000000000000005,265.4,01,05,06
42.421502,-83.42504199999999,3.9,986,70,17,6.3,266.3,01,05,07
42.421502,-83.42504199999999,2,986,76,17,6.5,255.8,01,05,08
42.421502,-83.42504199999999,2,986,71,17,9.200000000000001,250.3,01,05,09
42.421502,-83.42504199999999,4,986,61,17,10.9,258.1,01,05,10
42.421502,-83.42504199999999,4,986,56,17,10.9,257.7,01,05,11
42.421502,-83.42504199999999,5,986,66,16,10.200000000000001,266.1,01,05,12
42.421502,-83.42504199999999,5.8,985,58,16,10.5,268,01,05,13
42.421502,-83.42504199999999,1.9000000000000001,985,54,16,10.700000000000001,279.2,01,05,14
42.421502,-83.42504199999999,3.1,986,64,13,7,283.40000000000003,01,05,17
42.421502,-83.42504199999999,7.4,987,66,13,7,271.5,01,05,18
42.421502,-83.42504199999999,19.5,987,67,12,5,283.90000000000003,01,05,19
