Latitude,Longitude,PM25,Press,RH,Temp,Wind Speed,Wind Direction,CO,NO2,O3,PM10,SO2,Date Time,Month,Day,Hour
42.306674,-83.148754,10,987,58,32,6.9,304,0.2,4.014285714285715,0.030285714285714284,8.333333333333334,0.7,2017-01-01 00:00:00,1,1,0
42.306674,-83.148754,10,988,61,32,6.9,297,0.25,9.216666666666667,0.027555555555555555,12.333333333333334,0.6222222222222222,2017-01-01 01:00:00,1,1,1
42.306674,-83.148754,10,989,62,30,5.2,278,0.3222222222222223,4.5,0.022166666666666668,7.666666666666667,0.7999999999999999,2017-01-01 02:00:00,1,1,2
42.306674,-83.148754,9,989,64,30,3.5,293,0.3875,15.116666666666667,0.02485714285714286,9.333333333333334,0.6916666666666668,2017-01-01 03:00:00,1,1,3
42.306674,-83.148754,11,991,65,30,5.2,246,0.41111111111111115,17.142857142857146,0.01988888888888889,11.333333333333334,0.6285714285714287,2017-01-01 04:00:00,1,1,4
42.306674,-83.148754,18,991,67,30,6.1000000000000005,225,0.3666666666666667,17.15714285714286,0.018111111111111113,21.666666666666668,0.6142857142857142,2017-01-01 05:00:00,1,1,5
42.306674,-83.148754,27,992,70,30,5.2,201,0.3666666666666667,16.37142857142857,0.01888888888888889,27.0,0.6857142857142857,2017-01-01 06:00:00,1,1,6
42.306674,-83.148754,23,993,69,30,5.2,226,0.3333333333333333,16.0,0.019444444444444445,25.0,0.6857142857142857,2017-01-01 07:00:00,1,1,7
42.306674,-83.148754,16,993,69,30,6.9,232,0.3666666666666667,16.671428571428574,0.019444444444444445,16.666666666666668,0.7000000000000001,2017-01-01 08:00:00,1,1,8
42.306674,-83.148754,17,995,67,32,6.9,230,0.3222222222222222,11.828571428571427,0.02322222222222222,15.0,0.8428571428571429,2017-01-01 09:00:00,1,1,9
42.306674,-83.148754,15,995,62,34,6.1000000000000005,266,0.27777777777777785,8.0,0.026555555555555554,14.333333333333334,0.9642857142857143,2017-01-01 10:00:00,1,1,10
42.306674,-83.148754,10,995,56,36,6.1000000000000005,242,0.2666666666666667,5.3428571428571425,0.029111111111111112,22.333333333333332,1.0,2017-01-01 11:00:00,1,1,11
42.306674,-83.148754,6,995,50,37,3.5,252,0.2666666666666667,5.271428571428571,0.030444444444444448,16.666666666666668,0.9500000000000001,2017-01-01 12:00:00,1,1,12
42.306674,-83.148754,11,995,47,39,5.2,188,0.27777777777777785,6.328571428571428,0.031111111111111107,14.666666666666666,2.4785714285714286,2017-01-01 13:00:00,1,1,13
42.306674,-83.148754,11,995,58,39,7.8,161,0.3,6.271428571428571,0.03177777777777778,13.666666666666666,2.5642857142857145,2017-01-01 14:00:00,1,1,14
42.306674,-83.148754,12,995,59,39,6.9,161,0.2888888888888889,6.557142857142858,0.031222222222222224,13.333333333333334,3.257142857142857,2017-01-01 15:00:00,1,1,15
42.306674,-83.148754,12,996,61,37,6.1000000000000005,162,0.3333333333333333,8.714285714285714,0.029,19.0,2.021428571428572,2017-01-01 16:00:00,1,1,16
42.306674,-83.148754,10,996,64,36,4.3,157,0.4444444444444444,14.214285714285712,0.023333333333333338,19.666666666666668,1.25,2017-01-01 17:00:00,1,1,17
42.306674,-83.148754,14,997,66,36,4.3,154,0.4555555555555556,18.4,0.020111111111111114,30.666666666666668,0.9928571428571429,2017-01-01 18:00:00,1,1,18
42.306674,-83.148754,16,997,69,34,2.6,120,0.48888888888888893,19.67142857142857,0.017222222222222226,33.666666666666664,0.8285714285714285,2017-01-01 19:00:00,1,1,19
42.306674,-83.148754,17,997,73,32,1.7,113,0.5999999999999999,23.071428571428573,0.012888888888888889,35.666666666666664,0.8928571428571429,2017-01-01 20:00:00,1,1,20
42.306674,-83.148754,15,997,75,32,1.7,85,0.6777777777777779,23.37142857142857,0.011555555555555557,33.333333333333336,0.8642857142857142,2017-01-01 21:00:00,1,1,21
42.306674,-83.148754,15,997,74,32,1.7,67,0.7555555555555554,21.614285714285717,0.011111111111111112,34.333333333333336,0.8571428571428571,2017-01-01 22:00:00,1,1,22
42.306674,-83.148754,18,997,78,30,0.9,2,0.8111111111111111,21.657142857142855,0.011555555555555557,31.0,1.1714285714285713,2017-01-01 23:00:00,1,1,23
42.306674,-83.148754,17,997,79,30,0.9,13,0.7142857142857143,21.25714285714286,0.009428571428571429,29.333333333333332,1.457142857142857,2017-01-02 00:00:00,1,2,0
42.306674,-83.148754,16,997,82,30,0.9,8,0.725,21.900000000000002,0.011111111111111112,39.333333333333336,1.7444444444444445,2017-01-02 01:00:00,1,2,1
42.306674,-83.148754,14,997,85,30,1.7,44,0.6333333333333333,13.533333333333333,0.007333333333333335,26.666666666666668,1.0666666666666667,2017-01-02 02:00:00,1,2,2
42.306674,-83.148754,11,997,86,32,1.7,39,0.44999999999999996,16.683333333333334,0.012714285714285714,25.0,0.6916666666666668,2017-01-02 03:00:00,1,2,3
42.306674,-83.148754,7,997,87,32,1.7,39,0.36666666666666664,16.928571428571427,0.011111111111111112,12.0,0.7214285714285715,2017-01-02 04:00:00,1,2,4
42.306674,-83.148754,8,997,89,30,0.9,41,0.3888888888888889,16.757142857142856,0.011444444444444445,14.666666666666666,0.8642857142857142,2017-01-02 05:00:00,1,2,5
42.306674,-83.148754,8,997,91,30,1.7,42,0.3777777777777778,15.77142857142857,0.011111111111111112,23.333333333333332,1.0357142857142858,2017-01-02 06:00:00,1,2,6
42.306674,-83.148754,9,997,93,30,2.6,17,0.37777777777777777,16.9,0.011666666666666667,17.666666666666668,0.7142857142857143,2017-01-02 07:00:00,1,2,7
42.306674,-83.148754,14,997,93,30,2.6,15,0.4555555555555555,18.342857142857145,0.012222222222222225,17.0,0.85,2017-01-02 08:00:00,1,2,8
42.306674,-83.148754,10,996,84,32,1.7,40,0.41111111111111104,14.828571428571431,0.015625000000000003,13.0,1.5071428571428573,2017-01-02 09:00:00,1,2,9
42.306674,-83.148754,8,997,75,36,4.3,76,0.3555555555555555,11.185714285714285,0.02177777777777778,16.0,2.564285714285714,2017-01-02 10:00:00,1,2,10
42.306674,-83.148754,8,997,73,37,4.3,79,0.3888888888888889,10.214285714285714,0.02411111111111111,18.333333333333332,5.6000000000000005,2017-01-02 11:00:00,1,2,11
42.306674,-83.148754,6,996,73,37,6.1000000000000005,83,0.3555555555555555,9.657142857142857,0.026555555555555554,21.333333333333332,3.4857142857142853,2017-01-02 12:00:00,1,2,12
42.306674,-83.148754,9,995,72,39,4.3,71,0.3777777777777778,9.700000000000001,0.026444444444444444,28.0,2.65,2017-01-02 13:00:00,1,2,13
42.306674,-83.148754,9,995,73,41,4.3,67,0.35555555555555557,9.714285714285714,0.025333333333333333,28.333333333333332,2.6571428571428575,2017-01-02 14:00:00,1,2,14
42.306674,-83.148754,8,993,76,41,6.1000000000000005,78,0.38888888888888884,9.414285714285715,0.024222222222222225,19.5,2.0,2017-01-02 15:00:00,1,2,15
42.306674,-83.148754,7,992,81,39,6.9,77,0.3666666666666667,10.128571428571428,0.02344444444444445,21.5,1.8357142857142859,2017-01-02 16:00:00,1,2,16
42.306674,-83.148754,12,992,87,39,3.5,84,0.43333333333333335,10.528571428571428,0.022111111111111116,16.0,2.335714285714286,2017-01-02 17:00:00,1,2,17
42.306674,-83.148754,10,992,94,39,4.3,94,0.41111111111111115,11.3,0.021222222222222226,14.75,1.5285714285714285,2017-01-02 18:00:00,1,2,18
