Latitude,Longitude,PM25,Press,RH,Temp,Wind Speed,Wind Direction,CO,NO2,O3,PM10,SO2,Date Time,Month,Day,Hour
34.38344,-118.5284,9.5,978,49,65.7,2,133.4,0.34460937499999994,8.124719101123594,0.027878048780487785,31.986486486486488,0.35,2016-10-01 00:00:00,10,1,0
34.38344,-118.5284,7.8,977,50,65.4,0.6,119.7,0.35036764705882356,10.039772727272725,0.02572839506172838,23.626666666666665,0.391304347826087,2016-10-01 01:00:00,10,1,1
34.38344,-118.5284,8.8,977,54,64.8,0.7000000000000001,192.4,0.3523939393939395,9.164044943820224,0.024355421686746967,21.613333333333333,0.40384615384615385,2016-10-01 02:00:00,10,1,2
34.38344,-118.5284,8.5,977,56,63.7,2.7,145.3,0.35744680851063826,11.966101694915253,0.022669291338582667,21.0,0.43529411764705883,2016-10-01 03:00:00,10,1,3
34.38344,-118.5284,8.8,977,55,63.1,1.4000000000000001,152.5,0.4098947368421053,12.55810810810811,0.019504132231404948,19.84,0.5105263157894738,2016-10-01 04:00:00,10,1,4
34.38344,-118.5284,11,978,58,62.300000000000004,1.5,149.70000000000002,0.4163472222222223,12.667676767676767,0.018602272727272703,22.88,0.4241379310344828,2016-10-01 05:00:00,10,1,5
34.38344,-118.5284,11,978,54,64.6,1.4000000000000001,128.4,0.5002638888888892,12.994999999999996,0.018397727272727246,29.30666666666667,0.49310344827586206,2016-10-01 06:00:00,10,1,6
34.38344,-118.5284,10,978,38,74.4,0.9,8.700000000000001,0.424388888888889,11.673,0.024198863636363612,29.41891891891892,0.5620689655172414,2016-10-01 07:00:00,10,1,7
34.38344,-118.5284,9.8,978,35,78.2,2.3000000000000003,323,0.34755555555555545,9.268999999999998,0.031329545454545416,26.60810810810811,0.6464285714285715,2016-10-01 08:00:00,10,1,8
34.38344,-118.5284,8.1,978,28,84.3,5.8,180.9,0.32393055555555544,7.553999999999997,0.036926136363636355,31.2,0.5793103448275864,2016-10-01 09:00:00,10,1,9
34.38344,-118.5284,8,978,30,87.10000000000001,9.200000000000001,183.3,0.29919444444444443,6.107000000000003,0.04139772727272725,29.106666666666666,0.5206896551724137,2016-10-01 10:00:00,10,1,10
34.38344,-118.5284,10.3,977,25,89.5,10.1,184.8,0.26722222222222225,4.874747474747475,0.044471590909090905,31.52054794520548,0.4862068965517241,2016-10-01 11:00:00,10,1,11
34.38344,-118.5284,10.700000000000001,976,20,86.3,9.6,184,0.2573239436619718,4.056565656565657,0.046451428571428546,34.84931506849315,0.46428571428571425,2016-10-01 12:00:00,10,1,12
34.38344,-118.5284,10.5,975,22,86.4,9.8,177,0.2533521126760564,3.806060606060605,0.047525714285714275,42.49315068493151,0.5535714285714286,2016-10-01 13:00:00,10,1,13
34.38344,-118.5284,9.8,975,22,86.8,10.6,177,0.2493943661971831,3.693939393939395,0.047474285714285705,40.25675675675676,0.5392857142857143,2016-10-01 14:00:00,10,1,14
34.38344,-118.5284,9,975,21,85.8,10.4,185.4,0.25097183098591547,3.631313131313133,0.046801136363636336,39.12162162162162,0.47857142857142854,2016-10-01 15:00:00,10,1,15
34.38344,-118.5284,8.1,975,21,83.9,9.8,189.70000000000002,0.25921126760563384,4.047474747474747,0.044988636363636376,35.76,0.5517241379310346,2016-10-01 16:00:00,10,1,16
34.38344,-118.5284,5.8,975,24,82.10000000000001,7.4,192,0.2715211267605634,5.110204081632654,0.04162499999999997,38.86666666666667,0.506896551724138,2016-10-01 17:00:00,10,1,17
34.38344,-118.5284,7.3,975,36,77.60000000000001,2,307.8,0.2945352112676057,6.3999999999999995,0.03715340909090908,39.22666666666667,0.35172413793103446,2016-10-01 18:00:00,10,1,18
