Latitude,Longitude,PM25,Press,RH,Temp,Wind Speed,Wind Direction,Date Time,Month,Day,Hour
42.306674,-83.148754,6,983,62,41,13,237,2016-02-29 11:00:00,2,29,11
42.306674,-83.148754,17,983,58,43,13.9,216,2016-02-29 12:00:00,2,29,12
42.306674,-83.148754,13,983,54,46,13.9,223,2016-02-29 13:00:00,2,29,13
42.306674,-83.148754,8,983,50,48,13,241,2016-02-29 14:00:00,2,29,14
42.306674,-83.148754,7,983,46,48,14.8,263,2016-02-29 15:00:00,2,29,15
42.306674,-83.148754,7,984,46,48,14.8,294,2016-02-29 16:00:00,2,29,16
42.306674,-83.148754,11,985,50,46,13.9,294,2016-02-29 17:00:00,2,29,17
42.306674,-83.148754,9,987,56,43,10.4,312,2016-02-29 18:00:00,2,29,18
42.306674,-83.148754,4,989,62,36,7.8,345,2016-02-29 19:00:00,2,29,19
42.306674,-83.148754,4,991,62,34,6.1000000000000005,354,2016-02-29 20:00:00,2,29,20
42.306674,-83.148754,1,992,60,32,5.2,16,2016-02-29 21:00:00,2,29,21
42.306674,-83.148754,30,971,81,55,10.4,231,2016-02-29 22:00:00,2,29,22
42.306674,-83.148754,2,993,45,27,3.5,31,2016-02-29 23:00:00,2,29,23
42.306674,-83.148754,1,993,45,27,3.5,42,2016-03-01 00:00:00,3,1,0
42.306674,-83.148754,7,993,50,27,4.3,57,2016-03-01 01:00:00,3,1,1
42.306674,-83.148754,9,993,69,25,4.3,57,2016-03-01 02:00:00,3,1,2
42.306674,-83.148754,4,992,83,23,4.3,56,2016-03-01 03:00:00,3,1,3
42.306674,-83.148754,1,992,84,25,6.1000000000000005,69,2016-03-01 04:00:00,3,1,4
42.306674,-83.148754,2,992,79,25,6.1000000000000005,75,2016-03-01 05:00:00,3,1,5
42.306674,-83.148754,2,991,75,25,6.1000000000000005,88,2016-03-01 06:00:00,3,1,6
42.306674,-83.148754,2,991,72,25,6.1000000000000005,83,2016-03-01 07:00:00,3,1,7
42.306674,-83.148754,1,989,68,27,6.9,84,2016-03-01 08:00:00,3,1,8
42.306674,-83.148754,4,988,69,27,6.1000000000000005,87,2016-03-01 09:00:00,3,1,9
42.306674,-83.148754,2,987,72,28,6.9,79,2016-03-01 10:00:00,3,1,10
42.306674,-83.148754,1,984,72,30,8.700000000000001,75,2016-03-01 11:00:00,3,1,11
42.306674,-83.148754,2,983,73,30,7.8,69,2016-03-01 12:00:00,3,1,12
42.306674,-83.148754,3,980,76,32,8.700000000000001,69,2016-03-01 13:00:00,3,1,13
42.306674,-83.148754,1,977,77,30,8.700000000000001,70,2016-03-01 14:00:00,3,1,14
42.306674,-83.148754,4,976,80,30,7.8,68,2016-03-01 15:00:00,3,1,15
42.306674,-83.148754,7,975,85,30,4.3,46,2016-03-01 16:00:00,3,1,16
42.306674,-83.148754,3,975,87,28,8.700000000000001,351,2016-03-01 17:00:00,3,1,17
42.306674,-83.148754,5,975,90,25,9.6,353,2016-03-01 18:00:00,3,1,18
42.306674,-83.148754,8,976,93,23,8.700000000000001,343,2016-03-01 19:00:00,3,1,19
42.306674,-83.148754,8,977,93,23,7.8,325,2016-03-01 20:00:00,3,1,20
42.306674,-83.148754,6,979,87,23,11.3,308,2016-03-01 21:00:00,3,1,21
42.306674,-83.148754,5,980,81,23,13.9,310,2016-03-01 22:00:00,3,1,22
42.306674,-83.148754,6,981,82,23,12.200000000000001,311,2016-03-01 23:00:00,3,1,23
42.306674,-83.148754,7,983,79,23,11.3,309,2016-03-02 00:00:00,3,2,0
42.306674,-83.148754,5,985,78,21,8.700000000000001,304,2016-03-02 01:00:00,3,2,1
42.306674,-83.148754,5,987,76,21,8.700000000000001,306,2016-03-02 02:00:00,3,2,2
42.306674,-83.148754,5,987,76,21,8.700000000000001,304,2016-03-02 03:00:00,3,2,3
42.306674,-83.148754,5,988,76,19,7.8,297,2016-03-02 04:00:00,3,2,4
42.306674,-83.148754,7,989,77,19,6.9,292,2016-03-02 05:00:00,3,2,5
42.306674,-83.148754,4,989,74,19,8.700000000000001,292,2016-03-02 06:00:00,3,2,6
42.306674,-83.148754,4,991,68,19,8.700000000000001,296,2016-03-02 07:00:00,3,2,7
42.306674,-83.148754,3,992,64,19,8.700000000000001,301,2016-03-02 08:00:00,3,2,8
42.306674,-83.148754,6,992,60,19,8.700000000000001,308,2016-03-02 09:00:00,3,2,9
42.306674,-83.148754,6,993,61,19,8.700000000000001,306,2016-03-02 10:00:00,3,2,10
42.306674,-83.148754,4,993,58,19,9.6,293,2016-03-02 11:00:00,3,2,11
42.306674,-83.148754,4,993,55,21,9.6,299,2016-03-02 12:00:00,3,2,12
42.306674,-83.148754,4,993,53,23,8.700000000000001,299,2016-03-02 13:00:00,3,2,13
42.306674,-83.148754,4,993,51,25,8.700000000000001,295,2016-03-02 14:00:00,3,2,14
42.306674,-83.148754,6,993,48,25,7.8,289,2016-03-02 15:00:00,3,2,15
42.306674,-83.148754,5,993,45,27,7.8,296,2016-03-02 16:00:00,3,2,16
42.306674,-83.148754,8,993,45,27,6.9,296,2016-03-02 17:00:00,3,2,17
42.306674,-83.148754,7,995,45,27,5.2,300,2016-03-02 18:00:00,3,2,18
42.306674,-83.148754,7,995,45,27,4.3,309,2016-03-02 19:00:00,3,2,19
42.306674,-83.148754,10,995,49,27,1.7,89,2016-03-02 20:00:00,3,2,20
42.306674,-83.148754,11,996,55,27,2.6,89,2016-03-02 21:00:00,3,2,21
42.306674,-83.148754,10,996,57,25,1.7,25,2016-03-02 22:00:00,3,2,22
42.306674,-83.148754,8,996,58,25,1.7,54,2016-03-02 23:00:00,3,2,23
42.306674,-83.148754,8,996,63,23,3.5,80,2016-03-03 00:00:00,3,3,0
42.306674,-83.148754,6,996,68,23,2.6,82,2016-03-03 01:00:00,3,3,1
42.306674,-83.148754,6,996,72,21,1.7,80,2016-03-03 02:00:00,3,3,2
42.306674,-83.148754,7,995,74,21,1.7,97,2016-03-03 03:00:00,3,3,3
42.306674,-83.148754,13,995,77,21,1.7,89,2016-03-03 04:00:00,3,3,4
42.306674,-83.148754,15,995,78,23,1.7,70,2016-03-03 05:00:00,3,3,5
42.306674,-83.148754,21,995,79,23,0.9,9,2016-03-03 06:00:00,3,3,6
42.306674,-83.148754,18,996,76,25,1.7,111,2016-03-03 07:00:00,3,3,7
42.306674,-83.148754,16,996,69,27,3.5,146,2016-03-03 08:00:00,3,3,8
42.306674,-83.148754,11,995,66,28,4.3,125,2016-03-03 09:00:00,3,3,9
42.306674,-83.148754,10,995,65,28,4.3,131,2016-03-03 10:00:00,3,3,10
42.306674,-83.148754,9,995,62,30,4.3,143,2016-03-03 11:00:00,3,3,11
42.306674,-83.148754,2,995,53,30,4.3,138,2016-03-03 12:00:00,3,3,12
42.306674,-83.148754,9,993,57,30,4.3,132,2016-03-03 13:00:00,3,3,13
42.306674,-83.148754,9,993,69,28,3.5,140,2016-03-03 14:00:00,3,3,14
42.306674,-83.148754,8,993,76,28,3.5,111,2016-03-03 15:00:00,3,3,15
42.306674,-83.148754,5,992,78,28,3.5,96,2016-03-03 16:00:00,3,3,16
42.306674,-83.148754,7,992,81,28,4.3,77,2016-03-03 17:00:00,3,3,17
42.306674,-83.148754,9,992,86,28,3.5,67,2016-03-03 18:00:00,3,3,18
42.306674,-83.148754,10,992,90,28,3.5,70,2016-03-03 19:00:00,3,3,19
42.306674,-83.148754,8,992,91,27,3.5,73,2016-03-03 20:00:00,3,3,20
42.306674,-83.148754,9,992,92,28,3.5,62,2016-03-03 21:00:00,3,3,21
42.306674,-83.148754,8,992,93,28,1.7,50,2016-03-03 22:00:00,3,3,22
42.306674,-83.148754,8,992,93,28,1.7,25,2016-03-03 23:00:00,3,3,23
42.306674,-83.148754,7,992,93,27,2.6,23,2016-03-04 00:00:00,3,4,0
42.306674,-83.148754,8,992,94,27,2.6,20,2016-03-04 01:00:00,3,4,1
42.306674,-83.148754,9,992,93,27,2.6,24,2016-03-04 02:00:00,3,4,2
42.306674,-83.148754,11,992,93,27,2.6,38,2016-03-04 03:00:00,3,4,3
42.306674,-83.148754,8,992,92,27,2.6,21,2016-03-04 04:00:00,3,4,4
42.306674,-83.148754,12,993,92,27,3.5,15,2016-03-04 05:00:00,3,4,5
42.306674,-83.148754,13,993,91,25,3.5,14,2016-03-04 06:00:00,3,4,6
42.306674,-83.148754,13,995,90,27,2.6,14,2016-03-04 07:00:00,3,4,7
42.306674,-83.148754,13,995,89,27,2.6,10,2016-03-04 08:00:00,3,4,8
42.306674,-83.148754,8,996,84,27,2.6,8,2016-03-04 09:00:00,3,4,9
42.306674,-83.148754,10,996,77,28,2.6,18,2016-03-04 10:00:00,3,4,10
42.306674,-83.148754,8,996,67,30,2.6,19,2016-03-04 11:00:00,3,4,11
42.306674,-83.148754,8,996,59,30,1.7,2,2016-03-04 12:00:00,3,4,12
42.306674,-83.148754,9,996,54,32,0.9,112,2016-03-04 13:00:00,3,4,13
42.306674,-83.148754,10,996,52,32,1.7,60,2016-03-04 14:00:00,3,4,14
42.306674,-83.148754,12,996,50,34,1.7,120,2016-03-04 15:00:00,3,4,15
42.306674,-83.148754,16,995,53,34,3.5,139,2016-03-04 16:00:00,3,4,16
42.306674,-83.148754,14,996,60,32,6.9,157,2016-03-04 17:00:00,3,4,17
42.306674,-83.148754,15,996,66,32,6.1000000000000005,155,2016-03-04 18:00:00,3,4,18
42.306674,-83.148754,14,996,71,30,5.2,140,2016-03-04 19:00:00,3,4,19
42.306674,-83.148754,16,996,73,28,4.3,133,2016-03-04 20:00:00,3,4,20
42.306674,-83.148754,14,995,77,28,4.3,141,2016-03-04 21:00:00,3,4,21
42.306674,-83.148754,13,995,79,28,3.5,138,2016-03-04 22:00:00,3,4,22
42.306674,-83.148754,19,995,80,30,0.9,191,2016-03-04 23:00:00,3,4,23
42.306674,-83.148754,17,995,78,30,3.5,158,2016-03-05 00:00:00,3,5,0
42.306674,-83.148754,15,995,72,30,5.2,175,2016-03-05 01:00:00,3,5,1
42.306674,-83.148754,22,995,84,30,4.3,210,2016-03-05 02:00:00,3,5,2
42.306674,-83.148754,15,995,90,28,6.1000000000000005,175,2016-03-05 03:00:00,3,5,3
42.306674,-83.148754,10,993,92,28,6.1000000000000005,166,2016-03-05 04:00:00,3,5,4
42.306674,-83.148754,11,993,92,28,5.2,154,2016-03-05 05:00:00,3,5,5
42.306674,-83.148754,12,993,94,28,4.3,138,2016-03-05 06:00:00,3,5,6
42.306674,-83.148754,15,993,94,28,3.5,128,2016-03-05 07:00:00,3,5,7
42.306674,-83.148754,11,993,94,28,4.3,133,2016-03-05 08:00:00,3,5,8
42.306674,-83.148754,12,993,93,30,4.3,126,2016-03-05 09:00:00,3,5,9
42.306674,-83.148754,14,993,91,30,4.3,114,2016-03-05 10:00:00,3,5,10
42.306674,-83.148754,12,993,89,32,4.3,100,2016-03-05 11:00:00,3,5,11
42.306674,-83.148754,12,992,88,32,4.3,98,2016-03-05 12:00:00,3,5,12
42.306674,-83.148754,13,992,87,32,3.5,97,2016-03-05 13:00:00,3,5,13
42.306674,-83.148754,14,992,88,32,4.3,70,2016-03-05 14:00:00,3,5,14
42.306674,-83.148754,13,992,88,32,4.3,70,2016-03-05 15:00:00,3,5,15
42.306674,-83.148754,12,993,88,32,3.5,50,2016-03-05 16:00:00,3,5,16
42.306674,-83.148754,11,993,88,32,3.5,69,2016-03-05 17:00:00,3,5,17
42.306674,-83.148754,12,995,87,32,3.5,66,2016-03-05 18:00:00,3,5,18
42.306674,-83.148754,16,996,86,32,1.7,45,2016-03-05 19:00:00,3,5,19
42.306674,-83.148754,14,996,86,32,1.7,33,2016-03-05 20:00:00,3,5,20
42.306674,-83.148754,16,997,85,32,0.9,43,2016-03-05 21:00:00,3,5,21
42.306674,-83.148754,17,997,85,32,1.7,45,2016-03-05 22:00:00,3,5,22
42.306674,-83.148754,17,997,85,32,0.9,17,2016-03-05 23:00:00,3,5,23
42.306674,-83.148754,17,997,85,32,0.9,99,2016-03-06 00:00:00,3,6,0
42.306674,-83.148754,16,999,85,32,1.7,111,2016-03-06 01:00:00,3,6,1
42.306674,-83.148754,16,999,86,32,1.7,107,2016-03-06 02:00:00,3,6,2
42.306674,-83.148754,13,999,86,32,0.9,122,2016-03-06 03:00:00,3,6,3
42.306674,-83.148754,12,999,86,32,1.7,86,2016-03-06 04:00:00,3,6,4
42.306674,-83.148754,16,999,85,32,0.9,69,2016-03-06 05:00:00,3,6,5
42.306674,-83.148754,23,1000,86,30,0.9,346,2016-03-06 06:00:00,3,6,6
42.306674,-83.148754,21,1000,88,28,0.9,11,2016-03-06 07:00:00,3,6,7
42.306674,-83.148754,24,1000,88,30,0.9,55,2016-03-06 08:00:00,3,6,8
42.306674,-83.148754,5,1000,76,32,6.1000000000000005,182,2016-03-06 09:00:00,3,6,9
42.306674,-83.148754,10,1000,67,34,6.1000000000000005,192,2016-03-06 10:00:00,3,6,10
42.306674,-83.148754,10,999,69,34,7.8,165,2016-03-06 11:00:00,3,6,11
42.306674,-83.148754,13,999,72,34,7.8,180,2016-03-06 12:00:00,3,6,12
42.306674,-83.148754,16,997,76,34,6.9,190,2016-03-06 13:00:00,3,6,13
42.306674,-83.148754,14,997,78,34,7.8,190,2016-03-06 14:00:00,3,6,14
42.306674,-83.148754,12,996,76,36,8.700000000000001,178,2016-03-06 15:00:00,3,6,15
42.306674,-83.148754,13,995,74,36,7.8,187,2016-03-06 16:00:00,3,6,16
42.306674,-83.148754,17,995,77,36,7.8,175,2016-03-06 17:00:00,3,6,17
42.306674,-83.148754,17,995,79,36,7.8,182,2016-03-06 18:00:00,3,6,18
42.306674,-83.148754,13,993,81,36,6.9,161,2016-03-06 19:00:00,3,6,19
42.306674,-83.148754,14,993,84,36,6.9,164,2016-03-06 20:00:00,3,6,20
42.306674,-83.148754,15,992,84,36,5.2,156,2016-03-06 21:00:00,3,6,21
42.306674,-83.148754,12,992,84,36,8.700000000000001,164,2016-03-06 22:00:00,3,6,22
42.306674,-83.148754,10,991,84,37,8.700000000000001,163,2016-03-06 23:00:00,3,6,23
42.306674,-83.148754,13,989,84,37,7.8,172,2016-03-07 00:00:00,3,7,0
42.306674,-83.148754,12,989,81,39,7.8,181,2016-03-07 01:00:00,3,7,1
42.306674,-83.148754,12,989,80,39,6.9,179,2016-03-07 02:00:00,3,7,2
42.306674,-83.148754,13,989,81,39,6.1000000000000005,191,2016-03-07 03:00:00,3,7,3
42.306674,-83.148754,16,988,81,39,6.1000000000000005,194,2016-03-07 04:00:00,3,7,4
42.306674,-83.148754,20,988,81,39,6.1000000000000005,186,2016-03-07 05:00:00,3,7,5
42.306674,-83.148754,20,989,75,43,6.9,208,2016-03-07 06:00:00,3,7,6
42.306674,-83.148754,15,989,74,43,6.1000000000000005,190,2016-03-07 07:00:00,3,7,7
42.306674,-83.148754,28,989,69,45,6.1000000000000005,213,2016-03-07 08:00:00,3,7,8
42.306674,-83.148754,16,989,62,46,7.8,224,2016-03-07 09:00:00,3,7,9
42.306674,-83.148754,17,989,58,50,7.8,224,2016-03-07 10:00:00,3,7,10
42.306674,-83.148754,18,989,54,54,7.8,234,2016-03-07 11:00:00,3,7,11
42.306674,-83.148754,13,989,53,54,8.700000000000001,224,2016-03-07 12:00:00,3,7,12
42.306674,-83.148754,15,989,49,59,7.8,232,2016-03-07 13:00:00,3,7,13
42.306674,-83.148754,14,997,78,34,7.8,190,2016-03-07 14:00:00,3,7,14
42.306674,-83.148754,19,988,52,63,7.8,217,2016-03-07 15:00:00,3,7,15
42.306674,-83.148754,23,988,57,59,9.6,220,2016-03-07 16:00:00,3,7,16
42.306674,-83.148754,21,988,57,59,8.700000000000001,218,2016-03-07 17:00:00,3,7,17
42.306674,-83.148754,19,989,59,59,5.2,198,2016-03-07 18:00:00,3,7,18
42.306674,-83.148754,18,989,62,57,6.1000000000000005,187,2016-03-07 19:00:00,3,7,19
42.306674,-83.148754,19,989,73,54,2.6,149,2016-03-07 20:00:00,3,7,20
42.306674,-83.148754,17,989,75,52,4.3,146,2016-03-07 21:00:00,3,7,21
42.306674,-83.148754,23,989,76,52,2.6,143,2016-03-07 22:00:00,3,7,22
42.306674,-83.148754,17,989,69,54,6.1000000000000005,153,2016-03-07 23:00:00,3,7,23
42.306674,-83.148754,19,989,68,52,5.2,159,2016-03-08 00:00:00,3,8,0
42.306674,-83.148754,22,989,68,52,3.5,164,2016-03-08 01:00:00,3,8,1
42.306674,-83.148754,17,989,66,50,4.3,162,2016-03-08 02:00:00,3,8,2
42.306674,-83.148754,14,989,65,50,5.2,154,2016-03-08 03:00:00,3,8,3
42.306674,-83.148754,16,989,66,50,4.3,150,2016-03-08 04:00:00,3,8,4
42.306674,-83.148754,19,989,67,50,4.3,154,2016-03-08 05:00:00,3,8,5
42.306674,-83.148754,15,991,67,50,3.5,151,2016-03-08 06:00:00,3,8,6
42.306674,-83.148754,16,991,67,50,3.5,150,2016-03-08 07:00:00,3,8,7
42.306674,-83.148754,18,991,66,50,4.3,156,2016-03-08 08:00:00,3,8,8
42.306674,-83.148754,22,991,63,52,4.3,151,2016-03-08 09:00:00,3,8,9
42.306674,-83.148754,25,991,56,57,5.2,202,2016-03-08 10:00:00,3,8,10
42.306674,-83.148754,18,991,51,63,6.9,198,2016-03-08 11:00:00,3,8,11
42.306674,-83.148754,21,989,48,66,7.8,214,2016-03-08 12:00:00,3,8,12
42.306674,-83.148754,19,989,49,68,8.700000000000001,207,2016-03-08 13:00:00,3,8,13
42.306674,-83.148754,23,988,50,68,8.700000000000001,205,2016-03-08 14:00:00,3,8,14
42.306674,-83.148754,27,988,50,70,9.6,215,2016-03-08 15:00:00,3,8,15
42.306674,-83.148754,21,988,49,70,9.6,218,2016-03-08 16:00:00,3,8,16
42.306674,-83.148754,21,987,51,70,9.6,213,2016-03-08 17:00:00,3,8,17
42.306674,-83.148754,26,988,51,70,9.6,216,2016-03-08 18:00:00,3,8,18
42.306674,-83.148754,15,988,52,68,6.9,191,2016-03-08 19:00:00,3,8,19
42.306674,-83.148754,19,987,58,63,6.9,163,2016-03-08 20:00:00,3,8,20
42.306674,-83.148754,19,987,63,61,6.1000000000000005,158,2016-03-08 21:00:00,3,8,21
42.306674,-83.148754,17,988,64,61,5.2,168,2016-03-08 22:00:00,3,8,22
42.306674,-83.148754,21,988,67,59,4.3,183,2016-03-08 23:00:00,3,8,23
42.306674,-83.148754,22,988,62,61,4.3,209,2016-03-09 00:00:00,3,9,0
42.306674,-83.148754,20,988,62,61,4.3,209,2016-03-09 01:00:00,3,9,1
42.306674,-83.148754,17,988,62,61,5.2,207,2016-03-09 02:00:00,3,9,2
42.306674,-83.148754,17,988,59,61,6.9,209,2016-03-09 03:00:00,3,9,3
42.306674,-83.148754,13,988,62,57,5.2,179,2016-03-09 04:00:00,3,9,4
42.306674,-83.148754,13,987,68,54,5.2,158,2016-03-09 05:00:00,3,9,5
42.306674,-83.148754,23,987,66,54,6.9,158,2016-03-09 06:00:00,3,9,6
42.306674,-83.148754,24,987,67,54,6.1000000000000005,159,2016-03-09 07:00:00,3,9,7
42.306674,-83.148754,20,988,64,57,6.1000000000000005,181,2016-03-09 08:00:00,3,9,8
42.306674,-83.148754,23,988,64,59,6.1000000000000005,182,2016-03-09 09:00:00,3,9,9
42.306674,-83.148754,19,988,64,63,10.4,212,2016-03-09 10:00:00,3,9,10
42.306674,-83.148754,17,988,65,63,11.3,212,2016-03-09 11:00:00,3,9,11
42.306674,-83.148754,18,988,62,66,12.200000000000001,213,2016-03-09 12:00:00,3,9,12
42.306674,-83.148754,17,987,63,66,11.3,225,2016-03-09 13:00:00,3,9,13
42.306674,-83.148754,17,987,61,68,10.4,236,2016-03-09 14:00:00,3,9,14
42.306674,-83.148754,16,987,59,70,8.700000000000001,238,2016-03-09 15:00:00,3,9,15
42.306674,-83.148754,16,987,58,70,7.8,244,2016-03-09 16:00:00,3,9,16
42.306674,-83.148754,13,987,59,68,6.9,249,2016-03-09 17:00:00,3,9,17
42.306674,-83.148754,17,988,62,66,4.3,196,2016-03-09 18:00:00,3,9,18
42.306674,-83.148754,19,988,64,66,8.700000000000001,210,2016-03-09 19:00:00,3,9,19
42.306674,-83.148754,19,989,66,66,9.6,213,2016-03-09 20:00:00,3,9,20
42.306674,-83.148754,21,989,83,61,11.3,215,2016-03-09 21:00:00,3,9,21
42.306674,-83.148754,14,989,93,59,7.8,214,2016-03-09 22:00:00,3,9,22
42.306674,-83.148754,10,989,93,59,6.1000000000000005,214,2016-03-09 23:00:00,3,9,23
42.306674,-83.148754,9,989,92,59,6.1000000000000005,222,2016-03-10 00:00:00,3,10,0
42.306674,-83.148754,9,988,92,59,6.1000000000000005,225,2016-03-10 01:00:00,3,10,1
42.306674,-83.148754,12,988,92,59,5.2,216,2016-03-10 02:00:00,3,10,2
42.306674,-83.148754,12,988,94,59,6.1000000000000005,222,2016-03-10 03:00:00,3,10,3
42.306674,-83.148754,12,988,97,59,4.3,233,2016-03-10 04:00:00,3,10,4
42.306674,-83.148754,13,988,98,59,5.2,217,2016-03-10 05:00:00,3,10,5
42.306674,-83.148754,14,988,99,59,3.5,227,2016-03-10 06:00:00,3,10,6
42.306674,-83.148754,7,988,100,57,5.2,263,2016-03-10 07:00:00,3,10,7
42.306674,-83.148754,6,988,100,57,5.2,260,2016-03-10 08:00:00,3,10,8
42.306674,-83.148754,10,989,100,57,3.5,309,2016-03-10 09:00:00,3,10,9
42.306674,-83.148754,12,989,100,57,4.3,339,2016-03-10 10:00:00,3,10,10
42.306674,-83.148754,11,989,98,57,2.6,351,2016-03-10 11:00:00,3,10,11
42.306674,-83.148754,7,989,98,55,2.6,29,2016-03-10 12:00:00,3,10,12
42.306674,-83.148754,3,989,98,55,2.6,18,2016-03-10 13:00:00,3,10,13
42.306674,-83.148754,8,989,97,55,3.5,357,2016-03-10 14:00:00,3,10,14
42.306674,-83.148754,6,989,86,54,6.1000000000000005,330,2016-03-10 15:00:00,3,10,15
42.306674,-83.148754,9,989,81,54,6.9,333,2016-03-10 16:00:00,3,10,16
42.306674,-83.148754,7,991,84,50,6.1000000000000005,345,2016-03-10 17:00:00,3,10,17
42.306674,-83.148754,6,991,82,48,3.5,354,2016-03-10 18:00:00,3,10,18
42.306674,-83.148754,10,992,81,48,2.6,23,2016-03-10 19:00:00,3,10,19
42.306674,-83.148754,11,993,90,45,2.6,83,2016-03-10 20:00:00,3,10,20
42.306674,-83.148754,14,993,92,45,0.9,61,2016-03-10 21:00:00,3,10,21
42.306674,-83.148754,14,995,93,45,0.9,66,2016-03-10 22:00:00,3,10,22
42.306674,-83.148754,11,995,93,45,0.9,17,2016-03-10 23:00:00,3,10,23
42.306674,-83.148754,5,995,86,45,2.6,44,2016-03-11 00:00:00,3,11,0
42.306674,-83.148754,6,996,88,43,2.6,85,2016-03-11 01:00:00,3,11,1
42.306674,-83.148754,7,996,89,43,0.9,45,2016-03-11 02:00:00,3,11,2
42.306674,-83.148754,3,997,85,43,2.6,353,2016-03-11 03:00:00,3,11,3
42.306674,-83.148754,4,997,78,43,5.2,330,2016-03-11 04:00:00,3,11,4
42.306674,-83.148754,6,999,77,43,6.1000000000000005,324,2016-03-11 05:00:00,3,11,5
42.306674,-83.148754,5,1000,75,41,3.5,352,2016-03-11 06:00:00,3,11,6
42.306674,-83.148754,9,1000,77,39,3.5,349,2016-03-11 07:00:00,3,11,7
42.306674,-83.148754,7,1001,74,41,2.6,346,2016-03-11 08:00:00,3,11,8
42.306674,-83.148754,8,1001,71,43,3.5,326,2016-03-11 09:00:00,3,11,9
42.306674,-83.148754,8,1001,66,45,2.6,4,2016-03-11 10:00:00,3,11,10
42.306674,-83.148754,8,1003,62,46,3.5,14,2016-03-11 11:00:00,3,11,11
42.306674,-83.148754,9,1003,62,46,3.5,59,2016-03-11 12:00:00,3,11,12
42.306674,-83.148754,7,1003,61,46,4.3,82,2016-03-11 13:00:00,3,11,13
42.306674,-83.148754,10,1003,60,48,3.5,81,2016-03-11 14:00:00,3,11,14
42.306674,-83.148754,12,1003,59,48,4.3,115,2016-03-11 15:00:00,3,11,15
42.306674,-83.148754,11,1003,72,46,6.1000000000000005,153,2016-03-11 16:00:00,3,11,16
42.306674,-83.148754,11,1003,77,43,6.1000000000000005,162,2016-03-11 17:00:00,3,11,17
42.306674,-83.148754,10,1003,79,41,6.9,168,2016-03-11 18:00:00,3,11,18
42.306674,-83.148754,8,1003,83,39,5.2,160,2016-03-11 19:00:00,3,11,19
42.306674,-83.148754,8,1003,85,37,5.2,164,2016-03-11 20:00:00,3,11,20
42.306674,-83.148754,6,1001,86,37,5.2,165,2016-03-11 21:00:00,3,11,21
42.306674,-83.148754,5,1001,89,36,5.2,159,2016-03-11 22:00:00,3,11,22
42.306674,-83.148754,4,1001,90,36,2.6,147,2016-03-11 23:00:00,3,11,23
42.306674,-83.148754,6,1000,90,36,3.5,153,2016-03-12 00:00:00,3,12,0
42.306674,-83.148754,5,1000,89,36,2.6,150,2016-03-12 01:00:00,3,12,1
42.306674,-83.148754,6,999,89,34,1.7,123,2016-03-12 02:00:00,3,12,2
42.306674,-83.148754,6,997,88,36,4.3,154,2016-03-12 03:00:00,3,12,3
42.306674,-83.148754,5,997,88,34,0.9,106,2016-03-12 04:00:00,3,12,4
42.306674,-83.148754,10,997,90,32,1.7,15,2016-03-12 05:00:00,3,12,5
42.306674,-83.148754,11,997,91,32,0.9,4,2016-03-12 06:00:00,3,12,6
42.306674,-83.148754,17,997,91,34,1.7,119,2016-03-12 07:00:00,3,12,7
42.306674,-83.148754,12,997,88,37,1.7,74,2016-03-12 08:00:00,3,12,8
42.306674,-83.148754,15,996,79,41,1.7,6,2016-03-12 09:00:00,3,12,9
42.306674,-83.148754,19,996,68,46,4.3,159,2016-03-12 10:00:00,3,12,10
42.306674,-83.148754,10,996,63,50,2.6,123,2016-03-12 11:00:00,3,12,11
42.306674,-83.148754,8,996,61,54,5.2,151,2016-03-12 12:00:00,3,12,12
42.306674,-83.148754,12,995,61,54,3.5,131,2016-03-12 13:00:00,3,12,13
42.306674,-83.148754,14,993,57,55,3.5,142,2016-03-12 14:00:00,3,12,14
42.306674,-83.148754,13,993,58,57,4.3,160,2016-03-12 15:00:00,3,12,15
42.306674,-83.148754,18,992,61,55,4.3,161,2016-03-12 16:00:00,3,12,16
42.306674,-83.148754,13,992,64,54,5.2,159,2016-03-12 17:00:00,3,12,17
42.306674,-83.148754,13,992,67,54,3.5,146,2016-03-12 18:00:00,3,12,18
42.306674,-83.148754,15,992,71,50,4.3,158,2016-03-12 19:00:00,3,12,19
42.306674,-83.148754,17,992,73,48,4.3,158,2016-03-12 20:00:00,3,12,20
42.306674,-83.148754,15,992,74,48,4.3,158,2016-03-12 21:00:00,3,12,21
42.306674,-83.148754,13,992,75,46,1.7,122,2016-03-12 22:00:00,3,12,22
42.306674,-83.148754,16,991,77,46,0.9,43,2016-03-12 23:00:00,3,12,23
42.306674,-83.148754,21,991,76,46,0.9,21,2016-03-13 00:00:00,3,13,0
42.306674,-83.148754,20,991,76,48,0.9,13,2016-03-13 01:00:00,3,13,1
42.306674,-83.148754,15,991,73,48,0.9,42,2016-03-13 02:00:00,3,13,2
42.306674,-83.148754,20,991,70,48,2.6,100,2016-03-13 03:00:00,3,13,3
42.306674,-83.148754,23,991,75,46,4.3,155,2016-03-13 04:00:00,3,13,4
42.306674,-83.148754,11,991,78,46,2.6,144,2016-03-13 05:00:00,3,13,5
42.306674,-83.148754,7,991,68,46,1.7,101,2016-03-13 06:00:00,3,13,6
42.306674,-83.148754,7,991,73,46,1.7,68,2016-03-13 07:00:00,3,13,7
42.306674,-83.148754,3,991,82,45,2.6,80,2016-03-13 08:00:00,3,13,8
