Latitude,Longitude,PM25,Press,RH,Temp,Wind Speed,Wind Direction,CO,NO2,O3,PM10,SO2,Date Time,Month,Day,Hour
33.792359999999995,-118.17533,14,1012,79,63.5,2.4,173,0.1820769230769231,7.864285714285715,0.027661157024793374,33.243589743589745,0.25,2016-07-01 03:00:00,7,1,3
33.792359999999995,-118.17533,12,1012,77,63.800000000000004,2.2,188,0.24679545454545454,8.421428571428569,0.023425925925925913,36.1025641025641,0.4421052631578948,2016-07-01 04:00:00,7,1,4
33.792359999999995,-118.17533,13,1013,76,64.2,2.8000000000000003,179,0.2550895522388059,10.27821782178218,0.02232947976878611,37.87179487179487,0.5586206896551725,2016-07-01 05:00:00,7,1,5
33.792359999999995,-118.17533,13,1013,76,64.5,3.5,183,0.2635970149253731,9.554368932038836,0.025421965317919053,39.20779220779221,0.5800000000000001,2016-07-01 06:00:00,7,1,6
33.792359999999995,-118.17533,12,1014,74,65.4,3.9,142,0.2521323529411765,8.39519230769231,0.030040462427745645,38.671052631578945,0.7,2016-07-01 07:00:00,7,1,7
33.792359999999995,-118.17533,13,1014,72,66,5.7,161,0.24749275362318837,7.825490196078433,0.03621965317919071,40.833333333333336,0.7290322580645161,2016-07-01 08:00:00,7,1,8
33.792359999999995,-118.17533,16,1015,71,66.5,6.4,177,0.24336764705882358,7.2862745098039206,0.04265882352941177,40.71052631578947,0.7433333333333334,2016-07-01 09:00:00,7,1,9
33.792359999999995,-118.17533,14,1015,69,67.3,6.4,184,0.24614492753623185,6.559223300970874,0.048447674418604654,44.56,0.8000000000000002,2016-07-01 10:00:00,7,1,10
33.792359999999995,-118.17533,13,1015,65,68.5,6.9,177,0.2393768115942029,5.896116504854371,0.0536416184971098,42.24324324324324,0.8129032258064516,2016-07-01 11:00:00,7,1,11
33.792359999999995,-118.17533,16,1015,63,69.4,7.5,175,0.23192753623188406,5.394174757281552,0.05625287356321836,42.56578947368421,0.7903225806451613,2016-07-01 12:00:00,7,1,12
